0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
658,350,734,776,97,263,733,146,552,269,285,8,338,198,337,337
131,580,537,813,52,598,232,428,36,353,389,67,337,495,336,336
553,87,578,362,133,123,641,50,581,799,248,584,945,402,334,334
509,281,140,521,262,275,518,371,63,18,824,644,917,822,304,304
187,769,45,613,225,695,94,651,93,367,911,580,818,680,303,303
352,445,550,544,220,229,208,316,547,47,234,326,301,646,302,302
1,13,257,545,1,6,2,4,222,51,309,167,965,961,271,271
138,730,107,192,113,595,9,729,188,257,690,652,385,273,270,270
448,787,83,307,283,605,5,637,773,153,650,279,877,293,269,269
53,778,110,644,28,581,65,683,6,269,636,22,914,557,268,268
196,833,557,810,186,725,407,751,641,291,363,85,328,103,267,267
314,802,226,501,314,736,170,712,808,85,742,627,785,478,266,266
230,744,73,238,280,684,240,615,929,801,796,664,614,297,265,265
112,744,135,412,130,643,163,705,880,810,816,574,963,693,264,264
180,833,4,619,206,881,101,928,361,241,962,170,946,45,263,263
446,304,247,474,323,193,159,84,873,275,572,197,854,936,262,262
268,173,146,570,197,126,107,28,731,599,841,217,875,768,261,261
898,425,792,566,891,367,799,163,451,457,100,188,128,257,260,260
671,151,904,558,308,53,608,3,4,452,57,180,805,255,259,259
109,836,4,864,210,911,18,711,158,537,961,31,258,41,258,258
156,794,802,836,150,772,9,50,32,194,144,4,257,267,257,257
42,20,231,541,26,30,22,3,173,433,538,164,937,860,256,256
27,25,28,651,50,58,41,5,167,562,902,161,964,899,255,255
128,10,438,626,37,15,169,3,714,538,415,204,946,879,254,254
36,3,504,593,19,11,18,6,607,242,334,157,811,937,253,253
650,278,472,902,610,202,262,77,742,355,458,2,233,252,252,252
732,96,793,824,692,67,546,26,431,253,74,5,232,248,251,251
192,251,239,98,237,562,78,139,75,727,664,629,495,388,250,250
484,244,730,189,588,477,610,284,495,850,239,742,416,478,249,249
106,405,9,156,272,492,47,246,72,691,964,221,962,418,248,248
281,59,383,127,86,110,441,75,599,249,470,649,218,596,247,247
486,240,747,225,586,479,618,280,623,163,234,738,415,476,246,246
159,164,232,123,170,301,135,114,353,26,532,627,869,577,245,245
648,953,234,413,661,947,470,932,306,54,766,515,807,112,272,272
575,931,19,287,541,912,350,909,886,144,920,526,842,141,273,273
722,918,388,301,646,917,374,872,618,710,470,474,535,281,274,274
613,922,73,280,488,923,155,885,329,388,875,482,810,206,289,289
390,608,327,648,381,612,129,405,856,531,616,217,229,529,301,301
90,577,19,504,163,475,3,234,206,628,901,211,963,651,300,300
106,860,8,628,167,887,70,829,186,136,964,355,961,246,299,299
314,926,27,702,215,916,88,860,282,383,895,369,946,34,298,298
72,692,384,787,48,565,94,528,340,621,442,270,930,156,297,297
406,851,345,717,373,858,288,933,28,722,370,391,266,149,296,296
418,917,41,682,293,886,222,897,403,752,919,394,291,134,295,295
244,876,463,787,530,891,359,928,134,734,448,446,290,552,294,294
834,944,349,752,834,942,425,917,117,647,552,402,289,167,293,293
14,777,394,793,36,685,273,931,754,752,571,491,919,219,292,292
214,781,804,874,385,807,397,873,529,529,123,490,288,281,291,291
186,795,814,875,372,810,398,888,536,757,125,507,287,282,290,290
12,28,348,837,20,2,64,10,755,171,447,5,958,942,288,288
216,474,105,872,345,445,68,304,91,456,722,53,600,423,275,275
527,477,706,879,393,290,501,329,392,371,231,15,422,546,287,287
318,219,763,198,478,591,328,479,530,697,194,515,303,456,286,286
121,366,629,616,2,83,68,147,544,449,278,150,233,908,285,285
214,819,531,667,15,604,16,679,273,75,301,205,890,352,284,284
450,220,677,414,429,345,727,488,300,724,288,635,277,158,283,283
622,14,909,390,619,16,82,2,292,665,60,671,276,282,282,282
762,651,431,328,692,597,287,504,753,114,453,507,912,180,281,281
814,672,618,533,819,674,863,819,824,173,535,638,275,100,280,280
549,708,695,384,467,650,253,738,601,9,255,690,274,195,279,279
15,256,3,726,65,195,22,167,111,199,961,330,957,937,278,278
3,214,221,554,4,96,4,126,839,571,521,314,939,822,277,277
322,413,524,622,527,580,356,364,548,648,402,403,471,265,276,276
135,364,216,128,144,80,103,449,944,916,861,874,931,853,362,362
369,420,448,110,216,94,119,206,737,484,489,844,876,742,363,363
369,671,1,705,602,479,109,608,880,648,961,254,957,280,364,364
263,489,113,664,273,208,145,382,874,578,850,196,916,859,424,424
23,192,373,595,13,24,125,94,65,369,472,163,839,793,451,451
456,132,271,682,287,79,716,396,403,163,797,175,898,768,450,450
276,819,328,284,75,499,265,904,66,707,583,566,800,247,449,449
460,46,370,59,339,85,586,274,632,675,551,918,603,793,448,448
8,3,353,178,11,2,5,5,273,5,536,781,962,961,447,447
26,3,229,100,34,12,13,2,131,28,699,866,907,955,446,446
483,80,338,75,413,36,547,40,138,355,668,742,789,903,445,445
350,48,397,64,342,26,487,51,98,36,556,729,675,928,444,444
411,39,354,468,402,51,555,31,870,47,685,595,885,888,443,443
673,2,804,298,233,1,607,10,312,776,153,515,508,894,442,442
311,33,448,421,281,32,451,27,291,689,565,516,819,856,441,441
104,285,29,442,72,131,126,202,876,651,912,250,964,547,440,440
555,237,330,459,630,269,698,204,948,81,727,432,245,653,438,438
89,215,162,443,301,231,77,141,737,718,866,392,917,781,425,425
573,111,658,955,199,50,789,205,522,139,217,10,943,592,437,437
348,423,50,939,219,320,165,91,339,376,748,3,959,846,436,436
114,832,805,262,47,669,31,232,403,579,163,594,423,343,435,435
2,136,372,179,9,4,33,337,857,698,468,521,937,965,434,434
322,626,56,180,195,124,222,705,397,37,865,599,957,846,433,433
38,414,89,125,3,6,19,455,122,302,610,497,958,965,432,432
309,144,649,506,34,27,388,50,2,72,209,278,303,898,431,431
268,264,292,398,412,292,100,48,153,540,649,336,813,699,430,430
668,269,665,397,503,245,739,160,72,623,299,310,799,695,429,429
735,284,627,705,385,137,688,19,532,326,193,14,953,961,428,428
76,459,261,835,82,315,69,308,70,447,764,14,793,739,427,427
83,802,136,83,8,256,4,468,647,303,594,630,958,442,426,426
315,767,191,119,79,554,102,438,763,727,597,704,861,621,452,452
13,583,238,90,20,104,13,264,195,787,565,658,387,944,439,439
4,613,120,141,1,164,6,314,59,235,825,672,965,945,453,453
21,583,235,90,52,262,138,412,822,785,633,774,862,938,469,469
605,726,649,113,416,495,562,537,549,728,263,780,727,956,481,481
113,435,748,90,69,177,131,197,522,853,205,705,820,955,480,480
8,590,530,94,5,84,7,333,706,19,385,680,928,953,479,479
27,478,408,139,107,432,20,239,650,734,473,452,765,263,478,478
5,521,588,229,10,137,40,282,182,139,376,377,852,429,477,477
468,715,787,242,455,622,441,454,418,253,142,440,240,409,476,476
427,424,665,672,226,107,331,147,667,156,226,154,769,325,475,475
139,9,740,660,8,5,170,2,446,114,134,4,479,892,474,474
54,171,31,621,116,171,101,108,144,307,928,193,894,833,473,473
34,83,376,694,20,41,54,24,702,356,466,171,940,952,472,472
933,267,828,700,938,261,941,123,604,337,191,149,76,472,471,471
493,287,697,686,428,359,537,257,669,269,265,216,74,482,470,470
729,357,761,704,716,495,688,238,392,85,211,234,61,368,468,468
333,60,442,299,9,147,241,28,8,610,417,373,953,780,455,455
6,45,57,232,28,260,1,44,904,710,868,496,462,434,467,467
488,75,365,213,251,177,72,3,329,151,451,360,595,726,466,466
20,638,10,28,34,231,23,676,156,838,925,739,933,909,465,465
395,394,245,262,437,407,424,370,97,696,653,591,659,603,464,464
453,424,489,329,525,439,330,204,114,675,350,457,653,920,463,463
246,75,352,445,253,72,159,66,12,235,598,344,886,914,462,462
290,50,470,363,181,62,72,11,227,320,338,375,665,809,461,461
85,77,77,448,68,63,24,19,564,725,683,323,870,923,460,460
345,81,552,503,161,65,435,61,659,609,325,312,690,768,459,459
84,414,41,109,82,169,63,439,210,20,891,930,964,839,458,458
122,441,8,368,321,128,54,373,479,444,963,450,941,860,457,457
218,459,233,193,43,73,28,334,190,455,615,377,805,918,456,456
206,407,372,319,143,57,151,390,787,95,624,405,921,884,454,454
87,424,238,257,119,129,73,400,777,175,681,357,531,847,423,423
581,523,719,340,459,210,561,551,461,588,229,437,559,721,394,394
236,142,611,77,202,105,103,26,756,808,506,862,621,870,422,422
97,261,318,95,28,11,21,181,99,693,508,721,948,961,391,391
394,37,397,409,270,37,251,5,581,771,458,553,904,803,390,390
73,117,138,438,26,7,46,142,850,879,696,637,921,843,389,389
271,22,150,48,278,12,221,36,40,56,623,834,752,957,388,388
303,205,631,11,49,16,108,49,601,11,474,952,837,963,387,387
77,5,794,481,2,4,28,4,199,415,72,63,928,958,386,386
247,70,489,16,198,156,119,41,553,9,304,810,338,873,385,385
67,34,124,38,65,40,19,17,113,373,712,779,867,930,384,384
79,24,65,74,90,32,133,59,883,919,787,829,840,964,383,383
416,264,332,320,93,273,209,95,164,423,428,161,936,728,382,382
50,594,676,704,53,311,29,172,236,122,172,77,898,526,381,381
693,222,274,671,498,122,695,187,64,576,745,215,965,835,380,380
26,1,788,410,5,7,20,5,372,15,70,168,872,965,378,378
700,67,690,522,312,33,770,46,345,299,196,97,940,937,365,365
46,181,432,502,24,74,8,72,63,324,448,176,916,345,377,377
602,287,389,447,562,420,270,157,770,252,480,188,841,453,376,376
393,279,497,470,395,464,289,215,178,60,406,211,356,13,375,375
276,308,740,521,322,484,199,235,207,478,222,200,355,346,374,374
207,261,263,457,290,397,244,203,58,384,529,153,826,528,373,373
34,14,433,60,11,12,20,10,776,23,469,772,541,963,372,372
234,16,690,108,152,7,134,5,588,2,274,756,812,929,371,371
656,9,442,27,217,7,562,5,562,27,352,625,819,286,370,370
271,8,543,63,51,7,179,9,19,606,296,643,713,964,369,369
383,4,496,175,371,4,38,1,550,536,302,706,706,962,368,368
402,12,515,208,535,19,82,2,46,791,380,781,278,319,367,367
294,354,270,598,411,457,417,287,476,668,751,301,385,362,366,366
47,152,288,461,14,51,3,40,57,220,575,193,943,839,392,392
128,137,658,567,58,27,29,38,32,474,256,201,685,723,379,379
577,59,513,551,264,29,505,13,599,540,426,176,952,802,393,393
485,268,461,614,567,218,74,106,344,244,304,187,384,659,409,409
201,384,550,420,157,112,34,12,554,572,373,205,873,884,421,421
807,601,757,395,766,536,506,51,463,503,149,308,357,359,420,420
3,275,158,522,2,28,7,136,807,481,466,194,949,958,419,419
73,371,218,708,44,188,117,310,60,637,685,196,958,900,418,418
161,584,21,760,201,452,134,503,890,556,914,172,898,471,417,417
307,375,641,719,90,120,537,273,177,95,266,148,911,830,416,416
147,230,39,729,23,17,40,13,556,362,718,39,963,930,415,415
301,600,547,755,210,448,224,420,207,134,387,110,828,695,414,414
34,201,183,731,49,190,26,65,421,349,717,128,868,532,413,413
327,543,315,734,226,369,233,381,662,380,588,163,794,792,412,412
326,447,120,873,321,265,102,201,136,474,847,65,869,843,411,411
65,198,362,826,73,76,185,70,735,483,445,21,930,776,410,410
568,393,417,906,625,290,715,377,386,236,721,110,706,793,408,408
80,79,784,742,29,12,43,9,441,119,84,60,949,947,395,395
6,17,72,20,9,2,9,3,148,783,870,778,965,964,407,407
4,13,66,26,5,5,18,6,869,879,874,862,918,962,406,406
279,18,133,16,127,51,256,41,633,912,704,847,816,938,405,405
159,499,534,759,103,322,159,439,47,352,229,16,701,398,404,404
57,399,558,806,34,79,53,217,685,341,360,26,732,898,403,403
2,377,172,818,26,186,13,326,110,536,771,74,960,804,402,402
174,453,187,805,153,403,77,291,22,500,685,19,741,658,401,401
20,355,131,811,69,286,160,390,47,200,718,77,758,650,400,400
63,190,665,801,37,40,8,18,359,287,188,10,708,893,399,399
133,318,316,815,95,269,125,59,26,354,595,17,776,816,398,398
942,400,965,761,937,362,963,419,428,426,27,119,313,397,397,397
560,401,832,777,342,195,481,229,535,107,136,96,728,341,396,396
69,65,598,225,38,30,157,59,219,597,228,459,807,921,244,244
10,23,83,187,15,6,5,11,554,675,673,439,950,956,243,243
344,89,541,166,363,59,243,63,505,667,404,510,296,916,242,242
60,40,153,174,24,10,21,13,267,99,616,298,918,943,241,241
318,27,654,172,141,11,393,44,32,268,216,406,458,943,89,89
160,154,50,321,161,80,107,36,157,244,902,429,942,849,88,88
1,609,128,705,22,558,13,499,866,4,656,91,955,551,87,87
385,298,275,307,448,328,443,216,1,80,661,815,187,848,86,86
700,919,468,534,751,911,45,420,700,801,509,730,353,210,85,85
438,760,660,368,47,497,5,11,500,182,194,630,735,729,84,84
31,754,410,596,29,715,31,613,690,93,391,649,838,303,83,83
814,927,315,546,744,916,132,760,824,762,598,721,352,234,82,82
902,851,666,616,911,852,35,9,608,827,289,661,351,217,81,81
8,831,566,632,3,720,18,622,659,240,303,741,727,590,80,80
106,583,228,603,50,503,9,388,353,124,613,202,959,504,79,79
210,662,121,928,336,697,169,516,81,155,797,275,516,460,78,78
437,590,496,935,433,604,446,449,751,173,470,199,528,484,76,76
110,568,290,108,255,274,11,354,758,293,767,794,224,902,63,63
273,411,257,84,79,98,268,210,43,277,588,905,944,961,75,75
629,927,473,346,663,929,761,943,773,593,464,200,79,236,74,74
4,3,531,265,6,5,3,4,82,141,171,4,960,962,73,73
300,88,301,158,301,171,392,244,837,545,631,534,822,253,72,72
332,227,606,231,15,280,187,306,251,710,310,636,870,615,71,71
617,335,653,185,514,367,476,223,563,885,293,832,509,776,70,70
87,119,331,815,15,55,78,54,762,202,574,32,947,589,69,69
40,278,283,856,30,400,27,157,85,484,598,75,931,437,68,68
511,820,365,941,248,656,130,476,319,340,521,1,952,925,67,67
240,560,468,947,88,93,114,42,763,198,429,3,943,965,66,66
254,899,24,772,378,912,49,748,932,257,914,19,69,146,65,65
724,952,642,803,710,951,365,790,626,269,230,42,68,206,64,64
158,116,511,336,151,455,34,17,160,696,345,574,116,751,90,90
13,35,319,319,13,95,3,10,56,607,527,472,932,851,77,77
232,514,566,510,60,479,125,323,119,696,297,385,240,172,91,91
310,340,698,751,21,115,423,40,176,339,274,80,957,222,107,107
700,306,610,779,515,232,771,38,668,408,299,12,878,65,119,119
486,730,105,509,359,693,529,589,800,125,798,288,932,312,118,118
170,852,215,852,101,852,10,795,178,128,573,214,117,256,117,117
126,934,470,875,153,936,83,858,633,188,592,264,116,229,116,116
23,796,366,876,41,809,539,965,433,631,586,311,115,123,115,115
21,818,483,897,67,882,951,965,114,603,351,308,114,95,114,114
513,549,699,61,246,287,357,92,622,924,282,887,197,876,113,113
230,279,591,728,95,123,236,327,541,105,410,543,953,702,112,112
315,154,403,26,369,36,401,264,33,915,512,900,369,964,111,111
17,130,246,43,11,17,24,114,822,281,792,904,922,962,110,110
53,87,334,5,10,3,2,25,697,200,462,893,950,957,109,109
723,911,276,564,719,906,258,813,768,636,810,188,339,78,108,108
268,200,311,220,149,72,10,149,755,44,452,343,941,787,106,106
417,220,319,534,472,277,334,94,862,273,643,598,439,594,93,93
15,763,209,819,15,514,4,537,42,145,453,1,950,630,105,105
815,3,559,217,754,3,644,1,70,224,283,376,845,962,104,104
851,465,515,116,848,338,29,5,30,622,227,490,72,109,103,103
828,710,613,305,776,579,650,180,559,51,281,571,85,699,102,102
547,5,739,146,1,5,651,29,197,286,114,838,699,964,101,101
383,241,181,439,128,185,159,107,166,610,584,161,734,735,100,100
43,249,88,333,14,49,5,131,873,660,856,435,958,732,99,99
253,342,299,339,310,273,134,160,392,724,517,483,438,418,98,98
141,4,591,175,8,10,196,1,505,558,189,328,884,954,97,97
541,278,783,267,286,133,317,81,8,477,132,339,624,902,96,96
565,242,920,252,225,39,275,53,299,99,11,328,628,764,95,95
238,340,417,266,204,312,19,196,219,184,418,460,848,553,94,94
718,494,406,269,798,600,383,393,277,490,480,489,48,41,92,92
197,13,590,160,16,18,281,14,268,104,188,317,818,958,62,62
443,203,783,241,302,142,258,38,466,258,134,338,671,907,61,61
63,4,64,11,1,4,11,4,449,795,760,745,965,962,60,60
494,28,633,19,130,59,522,17,256,854,141,818,569,947,29,29
791,80,900,231,583,27,705,26,300,172,97,505,340,922,28,28
597,100,750,139,269,67,406,54,270,652,150,458,652,960,27,27
655,86,440,131,555,156,503,45,20,780,319,634,695,64,26,26
679,20,891,221,261,4,627,6,422,370,105,452,366,953,25,25
596,104,773,140,270,60,407,48,420,729,154,444,651,963,24,24
3,33,85,122,1,4,2,1,803,103,737,535,963,962,23,23
70,94,21,23,40,63,26,28,913,258,922,930,952,954,22,22
23,40,142,32,22,85,9,13,902,10,696,931,647,948,21,21
28,920,41,815,37,890,6,393,139,273,461,1,959,337,20,20
137,395,44,245,111,261,21,161,145,61,909,611,916,667,19,19
479,62,389,199,261,87,444,42,620,831,458,893,617,903,18,18
66,56,45,330,30,26,64,2,88,779,920,864,960,948,17,17
60,566,34,832,69,322,23,266,200,193,908,160,912,588,16,16
238,660,58,574,185,548,10,181,147,302,572,127,788,347,15,15
169,855,41,285,120,717,55,735,368,722,909,352,888,570,14,14
8,53,28,478,6,48,2,29,857,590,899,368,953,917,13,13
85,720,46,440,55,549,11,501,367,851,722,658,820,434,12,12
1,717,51,497,18,497,1,597,497,852,734,674,960,782,11,11
22,730,31,388,68,657,16,655,839,872,739,695,873,333,10,10
41,614,79,748,191,652,18,293,586,495,812,10,808,541,9,9
38,471,69,841,102,274,5,208,188,184,819,1,929,637,8,8
13,232,20,208,13,64,23,92,114,123,894,456,951,908,7,7
468,216,682,289,361,129,192,58,534,658,235,405,611,309,6,6
42,116,20,348,79,73,65,75,877,458,915,378,955,632,5,5
696,21,337,234,433,66,787,34,520,607,433,359,944,91,4,4
420,172,138,379,431,97,303,46,30,495,721,290,727,570,3,3
537,92,682,293,551,78,380,9,39,537,251,294,294,931,30,30
331,253,796,803,82,99,343,123,510,232,110,17,868,539,31,31
503,254,810,870,166,100,492,126,469,263,106,14,874,538,32,32
93,159,494,424,66,83,15,22,486,328,363,365,846,822,47,47
308,99,309,237,103,22,184,43,776,731,624,771,754,829,59,59
18,1,162,125,1,4,4,4,142,22,591,701,964,963,58,58
9,35,428,48,14,15,15,46,126,59,452,766,910,957,57,57
693,18,900,189,494,18,667,34,271,158,101,698,646,950,56,56
202,23,637,168,22,9,251,1,16,627,247,736,632,940,55,55
712,231,708,422,71,17,368,2,188,101,249,194,724,923,54,54
7,235,27,536,31,18,6,130,624,334,911,431,948,952,53,53
729,276,659,466,624,231,651,105,637,648,325,461,682,936,52,52
475,222,708,338,397,150,419,189,368,640,251,575,586,315,51,51
214,385,443,517,234,253,244,89,687,668,483,344,596,809,50,50
683,529,228,435,473,223,450,51,145,147,724,279,941,815,49,49
809,590,768,423,769,530,510,45,478,431,144,312,69,28,48,48
698,610,471,427,741,573,706,307,267,538,312,341,71,63,46,46
187,391,368,374,66,377,137,268,570,249,620,382,815,890,33,33
6,237,181,398,2,154,3,207,873,84,680,352,952,829,45,45
458,458,602,432,409,653,239,354,349,649,442,399,266,488,44,44
203,272,599,414,44,171,204,226,749,41,363,345,671,602,43,43
78,351,547,907,54,83,167,348,605,308,435,55,959,638,42,42
248,440,741,804,78,228,202,213,526,360,180,73,615,677,41,41
427,683,585,804,444,680,204,411,726,365,425,10,221,454,40,40
210,509,619,838,133,370,376,388,726,313,396,61,243,224,39,39
121,355,562,779,98,189,94,75,176,285,328,11,876,569,38,38
602,753,274,885,774,741,552,630,272,2,779,112,743,228,37,37
415,556,538,884,378,452,257,205,610,120,344,58,454,677,36,36
83,350,546,861,48,75,173,349,126,376,434,73,906,625,35,35
722,144,516,585,738,279,638,443,689,350,501,354,833,29,34,34
308,205,56,497,272,313,130,260,53,573,834,351,829,575,120,120
742,143,912,477,537,167,729,9,336,647,60,308,228,36,2,2
814,776,937,457,658,791,703,799,341,778,78,561,74,33,121,121
1,8,761,22,3,10,2,10,368,894,81,891,954,952,123,123
763,30,789,5,288,78,596,16,275,250,92,961,732,948,210,210
743,31,798,6,226,77,590,17,415,908,77,959,727,947,209,209
802,120,797,13,675,199,470,21,447,850,101,947,157,955,208,208
783,122,820,17,638,198,465,23,418,850,91,945,143,954,207,207
4,3,717,10,3,4,3,5,121,181,55,854,963,961,206,206
241,13,668,471,46,2,3,4,401,568,101,333,19,206,205,205
35,80,654,349,33,52,4,18,17,333,114,255,875,205,204,204
854,626,649,291,839,605,4,7,369,731,89,385,206,204,203,203
878,849,926,188,881,858,124,711,177,172,33,614,50,20,202,202
850,831,907,188,834,841,750,910,322,685,11,712,49,206,201,201
875,847,917,280,890,854,123,713,339,53,36,618,48,18,200,200
931,847,904,259,959,876,929,749,275,840,13,708,47,204,199,199
868,845,878,215,888,851,129,710,266,56,40,616,46,16,197,197
880,844,892,236,875,860,122,704,270,386,41,620,45,15,184,184
1,2,270,2,2,2,1,3,68,3,74,276,965,965,196,196
107,397,879,343,88,392,94,698,276,746,22,842,18,788,195,195
148,655,803,539,52,448,71,844,399,802,95,555,730,575,194,194
961,842,937,505,933,400,838,604,264,144,17,573,12,193,193,193
958,841,934,524,934,861,839,606,353,447,13,572,11,192,192,192
965,241,950,160,941,45,946,783,273,257,8,757,125,191,191,191
854,457,911,206,866,513,856,699,360,864,79,709,217,196,190,190
949,188,944,195,957,60,940,788,252,322,1,762,212,189,189,189
825,10,889,163,770,10,819,12,327,514,54,633,460,192,188,188
91,537,147,881,222,598,139,633,269,467,846,102,10,289,187,187
761,71,930,285,658,79,843,131,175,25,70,608,242,189,186,186
624,567,805,519,684,556,710,541,529,661,186,440,8,22,185,185
898,710,899,890,890,655,877,719,488,312,147,48,135,22,211,211
192,228,116,4,466,622,25,256,707,3,574,961,48,596,198,198
2,38,626,482,19,30,22,40,506,145,310,426,647,689,212,212
437,854,54,424,467,794,217,815,928,121,903,684,333,339,228,228
883,899,939,701,904,891,663,888,344,300,33,301,3,48,240,240
420,383,247,494,524,474,492,384,722,654,690,487,6,681,239,239
888,181,849,48,894,252,676,48,191,535,23,908,69,183,238,238
841,786,899,448,860,829,661,771,343,92,16,676,307,182,237,237
168,810,16,521,287,815,223,924,916,439,951,669,192,74,236,236
808,502,730,145,597,696,727,250,162,196,315,895,14,50,235,235
273,835,330,826,427,882,389,895,259,564,789,594,47,243,234,234
450,532,176,862,432,343,473,381,598,322,731,62,666,745,233,233
172,837,186,118,323,748,63,646,113,875,897,761,184,55,232,232
900,945,694,169,922,959,837,876,728,19,401,768,183,183,231,231
44,417,533,806,90,161,31,118,524,145,356,10,537,907,230,230
131,62,235,412,80,158,292,35,855,608,599,439,770,515,229,229
478,612,384,818,449,618,550,669,176,120,535,143,43,406,227,227
661,53,306,220,437,37,687,72,183,544,822,858,902,948,214,214
263,60,480,114,347,155,391,141,827,32,589,849,496,948,226,226
167,258,523,286,91,125,222,311,731,268,334,540,16,706,225,225
71,320,138,373,176,235,10,152,810,615,713,424,930,832,224,224
769,918,594,637,818,929,445,848,274,200,285,250,37,50,223,223
501,511,469,121,466,524,572,705,746,861,455,840,713,157,222,222
260,493,425,691,151,327,572,692,368,495,450,216,857,545,221,221
144,639,314,743,203,593,255,610,356,501,599,185,203,179,220,220
831,894,815,295,859,892,662,939,394,871,137,861,163,50,219,219
488,444,750,50,246,209,660,677,510,32,203,919,80,3,218,218
841,587,942,547,887,657,794,687,293,606,27,722,36,221,217,217
5,400,98,814,42,273,12,47,855,458,624,111,895,578,216,216
367,54,456,666,147,66,230,60,728,631,520,498,556,899,215,215
163,369,162,853,192,412,294,572,956,682,731,573,597,549,213,213
425,609,274,714,474,555,465,625,234,134,664,312,246,635,183,183
959,182,928,287,964,790,927,515,269,803,5,751,222,182,182,182
614,316,868,376,624,342,569,429,328,449,87,598,281,820,181,181
29,464,193,9,7,335,23,745,852,883,751,947,882,914,150,150
748,194,777,213,590,204,848,591,18,841,201,890,468,170,149,149
44,422,619,954,43,414,118,444,833,342,518,11,215,364,148,148
487,402,661,516,691,550,459,499,714,639,339,438,40,41,147,147
306,196,358,540,222,289,273,118,769,695,599,637,685,466,146,146
348,888,85,660,434,885,369,943,134,574,855,793,169,35,145,145
581,404,631,36,594,560,663,692,232,811,275,929,39,21,144,144
799,196,870,140,849,428,780,409,346,903,46,843,143,26,143,143
319,880,181,653,488,898,320,948,353,632,875,617,177,292,142,142
695,861,491,444,743,867,90,853,798,542,400,545,293,22,141,141
935,257,864,70,933,364,954,268,408,928,245,937,38,143,140,140
875,425,882,333,910,646,840,127,72,631,164,384,67,37,139,139
