0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
347,309,231,475,311,378,382,368,532,405,419,299,309,231,188,188
627,596,416,597,635,619,589,614,451,316,274,114,210,109,170,170
347,366,581,509,216,204,308,263,4,300,81,91,479,516,189,189
234,659,39,502,203,660,129,594,566,360,596,77,191,88,191,191
407,368,403,600,297,342,407,355,299,271,230,25,427,252,208,208
35,346,22,601,154,278,129,341,107,390,647,33,260,347,207,207
176,421,195,378,164,300,283,431,249,245,403,199,175,116,206,206
317,352,357,265,521,477,339,425,451,213,381,547,145,238,205,205
53,211,31,118,136,221,139,216,618,580,604,472,572,541,204,204
10,102,18,377,133,34,7,87,467,334,664,129,657,601,203,203
492,627,377,616,427,633,246,550,189,235,291,16,289,75,202,202
114,94,310,82,128,150,180,116,405,595,308,518,543,254,201,201
410,358,353,409,439,359,411,355,480,388,270,246,284,444,200,200
299,2,228,53,479,54,341,20,582,666,386,641,183,599,199,199
103,301,460,487,65,179,188,247,511,247,264,5,422,255,198,198
531,195,653,191,313,46,357,156,11,445,9,262,71,138,197,197
95,389,405,392,31,244,128,413,382,140,142,205,384,574,196,196
473,555,372,551,451,573,408,489,408,188,253,236,439,95,195,195
404,82,583,237,431,65,425,84,11,258,71,345,192,521,194,194
501,272,242,161,425,228,569,380,614,657,536,634,527,498,193,193
543,167,574,411,373,119,606,170,354,380,72,202,458,156,192,192
96,419,439,525,50,307,59,412,12,302,296,342,168,478,251,251
150,240,404,189,51,165,63,240,48,478,275,489,480,311,211,211
83,12,246,90,239,99,218,27,110,28,506,428,382,493,252,252
452,664,476,437,490,661,532,636,51,86,290,282,181,111,295,295
120,268,315,581,83,322,138,401,423,545,372,413,459,282,313,313
128,503,41,638,204,476,94,440,107,150,609,213,387,222,312,312
459,640,83,376,494,639,158,627,599,495,572,305,177,82,311,311
126,267,134,306,154,396,281,449,525,82,583,185,175,304,310,310
74,168,186,9,190,115,125,148,322,668,594,667,500,582,309,309
73,78,506,332,74,51,135,112,334,57,100,272,597,442,308,308
191,373,472,630,199,358,196,368,359,98,105,30,162,127,307,307
242,215,127,432,292,298,350,286,530,426,485,195,46,214,306,306
342,219,255,371,429,182,395,239,125,350,397,228,19,456,305,305
367,74,449,262,355,148,484,123,26,481,314,400,152,548,304,304
291,41,315,121,334,33,399,156,179,646,412,605,403,637,303,303
192,323,47,201,332,512,234,343,653,327,541,275,106,171,302,302
172,106,201,130,433,118,238,66,129,80,545,334,345,325,301,301
468,665,350,569,546,665,611,638,265,362,399,102,190,120,300,300
567,256,431,74,615,200,523,202,63,16,243,614,73,628,299,299
417,418,372,648,471,482,443,476,419,5,416,15,538,243,298,298
515,182,532,24,591,340,495,333,355,669,141,657,374,498,297,297
133,314,271,636,34,152,73,216,42,114,325,13,659,402,314,314
602,619,381,125,585,607,563,648,5,30,308,524,469,81,296,296
92,325,28,473,66,160,65,286,506,89,598,124,663,527,315,315
5,555,490,610,3,495,16,603,33,332,162,82,653,171,317,317
385,456,505,174,313,517,382,481,422,588,154,536,230,87,334,334
554,175,552,256,500,187,593,141,283,285,158,363,313,218,333,333
414,646,67,228,407,635,512,624,235,418,541,244,571,131,332,332
431,286,294,271,414,258,429,338,154,462,426,377,577,172,331,331
479,64,607,619,330,66,603,210,435,96,162,147,352,466,330,330
274,26,472,49,507,144,332,71,437,643,186,584,110,238,329,329
289,643,385,450,381,644,81,541,546,41,311,235,269,84,328,328
268,486,232,508,441,513,221,357,219,308,537,153,296,158,327,327
363,402,338,660,317,418,124,175,398,225,326,67,269,263,326,326
472,502,319,386,512,434,487,486,147,467,449,336,532,316,325,325
337,28,158,108,203,125,183,14,519,624,353,594,466,418,324,324
670,385,571,415,668,640,667,311,227,138,251,349,226,323,323,323
638,113,632,455,603,86,620,271,18,322,30,191,25,316,322,322
368,326,302,318,240,346,255,417,315,66,349,350,485,286,321,321
42,523,90,403,57,470,6,525,175,592,575,476,539,355,320,320
242,511,371,401,281,515,87,513,85,75,233,300,266,166,319,319
474,466,120,299,497,550,406,530,660,125,591,135,262,192,318,318
633,315,666,90,596,256,544,149,324,628,17,600,77,592,316,316
65,42,58,334,256,63,214,71,623,158,630,296,473,559,294,294
469,581,148,540,474,592,471,550,255,308,496,161,30,200,274,274
319,242,46,367,475,256,208,148,165,452,626,154,578,156,293,293
442,388,424,487,404,399,481,500,528,236,240,237,16,71,271,271
227,144,76,261,428,375,248,175,583,450,621,396,394,332,270,270
67,360,206,472,43,283,233,336,184,13,501,244,292,443,269,269
329,602,46,565,352,603,351,593,32,225,629,50,273,158,268,268
47,60,60,129,194,111,116,178,154,641,618,648,533,548,267,267
227,454,108,527,275,471,337,423,428,313,561,152,299,442,266,266
23,538,110,255,38,473,33,518,620,204,553,448,532,556,265,265
102,122,117,313,291,64,113,190,652,610,561,538,415,581,264,264
36,135,49,401,83,69,196,184,550,69,635,205,569,578,263,263
35,145,539,539,25,35,6,18,305,155,50,17,461,621,262,262
185,191,65,561,261,181,298,231,39,299,638,139,508,328,261,261
418,322,346,468,233,256,467,199,489,14,250,204,260,612,260,260
59,644,183,658,64,647,351,577,99,147,466,3,259,140,259,259
557,234,643,74,637,341,527,288,323,15,28,589,33,564,258,258
568,596,643,463,554,597,445,569,234,182,30,213,230,222,257,257
302,538,357,71,307,511,334,476,406,601,203,560,245,536,256,256
174,40,230,39,68,88,274,46,560,593,376,591,457,611,255,255
659,407,659,220,659,462,662,476,285,273,23,385,15,258,272,272
647,307,611,414,600,323,640,249,149,544,146,407,154,124,254,254
83,386,33,633,148,359,66,333,597,189,594,51,634,486,273,273
611,573,542,204,597,571,540,654,30,113,74,447,258,140,275,275
615,399,373,31,626,458,602,453,445,650,280,663,143,195,292,292
185,577,346,237,124,544,384,651,380,17,397,586,578,183,291,291
73,544,478,237,90,476,172,518,471,592,230,517,199,347,290,290
392,487,609,521,156,457,458,451,345,174,40,89,260,488,289,289
273,176,237,127,297,253,358,167,606,505,412,480,551,383,288,288
596,250,437,247,591,223,495,353,374,477,303,397,147,233,287,287
558,141,462,226,493,128,529,348,424,451,260,314,501,250,286,286
580,222,169,385,599,277,583,188,536,267,534,511,396,448,285,285
618,216,592,270,558,263,627,213,416,20,136,507,462,251,284,284
432,631,377,622,486,634,134,353,6,225,234,92,255,15,283,283
20,46,377,288,29,7,133,110,98,455,211,252,534,639,282,282
455,43,153,245,351,53,466,48,548,255,489,351,587,198,281,281
198,589,252,276,144,547,92,587,504,477,373,316,240,332,280,280
524,569,252,532,531,586,590,659,591,209,503,576,217,61,279,279
453,208,431,439,321,92,304,305,217,448,301,247,358,263,278,278
360,283,249,354,522,439,376,266,226,370,459,174,389,145,277,277
113,58,218,86,153,160,223,153,238,597,460,485,476,432,276,276
304,215,257,171,361,289,245,321,431,577,365,428,273,303,253,253
218,383,43,591,287,346,84,210,592,198,610,18,475,233,168,168
156,79,163,326,55,22,253,167,440,469,455,519,366,622,85,85
257,44,105,68,97,90,241,88,90,517,462,384,531,499,167,167
157,166,383,591,137,110,425,312,315,304,223,54,147,450,61,61
182,207,212,426,183,216,283,320,3,125,460,390,323,479,60,60
501,597,180,164,531,556,436,625,568,57,488,459,233,263,59,59
281,543,540,554,402,609,630,511,212,107,111,23,60,39,58,58
572,501,538,49,552,465,637,451,334,625,135,550,255,40,57,57
286,20,532,279,81,41,477,14,248,36,91,271,621,574,56,56
603,8,614,183,514,15,637,23,325,66,80,453,221,263,55,55
262,1,112,152,20,1,363,1,487,511,420,211,660,670,54,54
649,640,548,667,658,636,650,603,17,239,136,25,242,41,53,53
198,565,77,339,194,547,162,513,565,287,617,465,164,395,52,52
607,336,536,243,644,486,464,430,62,156,138,379,163,217,51,51
302,555,167,412,172,489,194,554,12,74,430,256,583,401,50,50
256,474,177,649,228,515,144,301,10,283,466,38,234,160,49,49
412,144,182,295,420,298,328,129,99,474,467,427,613,141,48,48
251,553,207,290,220,521,124,533,288,592,452,470,512,326,47,47
53,407,10,522,213,390,73,352,135,374,654,82,631,536,46,46
376,251,302,291,386,260,314,300,331,505,376,401,196,160,45,45
161,242,15,391,252,133,105,211,489,303,663,194,666,348,62,62
185,218,229,460,198,383,139,165,578,413,400,179,421,236,44,44
529,357,431,646,459,338,336,178,256,173,304,24,242,48,63,63
251,366,291,66,389,613,237,492,186,666,490,641,149,170,65,65
343,615,18,256,242,593,62,572,77,302,659,332,637,37,82,82
432,303,399,452,315,356,496,326,530,140,292,274,218,422,81,81
280,187,216,479,200,136,397,224,574,488,416,218,546,586,80,80
396,238,205,440,322,320,195,107,133,327,345,59,503,367,79,79
60,409,14,527,218,389,82,354,270,203,657,77,638,533,78,78
15,368,366,82,76,328,34,195,47,539,218,365,507,167,77,77
456,334,615,301,517,380,362,381,391,21,80,467,240,468,76,76
623,26,561,45,611,115,579,15,201,168,148,636,171,46,75,75
582,81,563,104,319,77,596,72,367,597,96,590,633,584,74,74
298,652,14,583,278,647,115,621,606,439,667,144,62,35,73,73
345,662,153,648,440,658,213,668,604,104,550,240,65,93,72,72
259,480,19,508,506,548,126,512,107,241,662,125,44,154,71,71
361,101,321,47,435,286,305,116,175,184,334,599,223,527,70,70
470,40,375,103,336,120,464,109,43,652,302,659,344,595,69,69
466,66,308,135,443,202,540,216,557,26,419,472,254,525,68,68
484,84,328,214,495,289,533,133,629,201,431,378,434,455,67,67
287,625,31,409,270,619,147,615,627,188,644,313,43,88,66,66
632,179,576,214,565,150,648,226,239,530,81,360,285,37,64,64
363,397,139,523,244,414,312,331,555,322,507,75,570,518,42,42
558,423,620,639,506,399,543,466,358,199,55,22,22,197,22,22
306,448,351,502,205,331,319,408,384,307,335,36,573,339,41,41
368,106,542,27,505,159,363,118,301,170,98,634,42,74,19,19
656,552,631,466,658,570,658,545,348,402,61,322,162,42,18,18
12,209,122,30,8,105,100,499,164,632,430,634,608,635,17,17
28,18,221,383,6,3,145,26,92,88,314,131,624,645,16,16
21,281,298,121,33,44,51,92,50,621,348,464,618,607,15,15
629,508,359,475,560,438,586,527,414,453,229,238,445,292,14,14
483,302,603,479,560,461,489,495,299,51,78,129,56,127,13,13
364,668,29,622,336,670,61,487,486,14,575,9,16,135,12,12
336,137,435,450,161,44,418,227,10,94,232,433,443,550,11,11
5,10,22,246,40,12,42,4,107,540,648,358,501,646,10,10
181,174,244,283,287,158,251,188,362,99,394,389,198,291,9,9
313,549,329,215,530,559,277,541,496,544,356,513,336,417,8,8
140,154,117,65,192,78,138,184,239,655,599,637,494,562,7,7
278,489,5,556,516,559,165,503,183,452,657,127,47,155,6,6
90,472,504,424,48,397,179,453,437,439,241,254,650,536,5,5
15,484,295,182,29,387,173,492,193,327,307,404,650,468,4,4
580,466,400,215,545,431,246,392,439,167,213,399,618,182,3,3
375,232,249,329,486,271,407,244,7,511,375,406,234,268,20,20
214,203,487,374,205,344,227,254,279,611,298,523,255,375,2,2
653,404,657,1,663,530,581,505,250,627,8,667,8,53,21,21
200,478,442,533,123,479,236,489,14,311,149,106,366,302,23,23
72,394,384,336,9,309,186,323,378,127,193,235,662,518,40,40
553,454,608,46,554,310,569,561,334,655,74,621,255,653,39,39
478,19,267,20,338,23,537,52,543,480,541,628,577,631,38,38
611,191,569,421,510,134,635,195,352,220,79,235,119,498,37,37
424,542,388,514,542,606,216,492,564,210,242,117,114,92,36,36
189,495,400,534,217,546,108,437,461,151,266,87,6,91,35,35
413,645,263,251,428,645,452,639,558,541,459,383,55,132,34,34
442,128,499,92,219,30,470,156,442,10,274,568,328,658,33,33
412,499,359,403,342,355,216,518,660,20,441,460,382,453,32,32
132,390,38,623,168,296,160,393,35,388,598,74,459,326,31,31
245,252,133,194,261,214,304,305,518,544,581,474,472,477,30,30
178,172,107,38,221,276,238,180,517,666,590,664,629,315,29,29
117,237,156,479,296,308,174,305,197,445,590,195,372,369,28,28
288,449,505,436,441,473,225,310,264,429,98,205,14,328,27,27
311,443,468,324,348,391,160,395,150,280,102,249,380,375,26,26
499,631,203,425,426,627,376,587,634,429,444,204,527,25,25,25
397,571,168,153,551,585,337,527,60,406,395,496,33,240,24,24
476,340,470,146,477,376,523,246,200,603,319,581,304,612,83,83
207,20,255,100,173,63,149,8,42,581,370,576,502,451,43,43
83,172,49,74,180,424,161,195,294,608,519,535,325,256,84,84
457,641,246,214,482,634,361,646,239,59,565,388,66,88,127,127
175,657,351,662,223,657,580,619,178,325,365,4,145,31,145,145
617,542,477,255,638,525,458,247,481,140,240,326,35,548,144,144
284,404,207,540,174,323,40,101,305,107,328,161,592,293,143,143
458,76,538,8,343,202,485,82,342,136,116,662,247,505,142,142
323,624,278,665,267,628,253,562,582,261,334,5,141,99,141,141
562,583,399,320,575,580,512,638,531,465,317,314,233,122,140,140
76,430,36,116,179,398,126,524,133,670,601,665,488,373,139,139
376,405,492,45,225,379,167,417,31,21,167,630,60,583,138,138
9,268,479,612,8,216,24,215,301,101,135,45,99,187,137,137
588,551,599,70,486,477,633,542,396,646,164,633,39,18,136,136
457,461,54,582,457,500,505,486,624,98,534,30,481,254,135,135
416,260,290,290,565,340,357,208,95,450,415,181,103,332,134,134
576,267,560,193,445,147,567,70,324,504,147,345,426,586,133,133
317,492,476,565,399,509,353,474,25,356,195,184,330,440,132,132
362,302,426,466,568,557,374,252,626,347,327,317,153,123,131,131
297,476,295,430,473,385,362,457,580,507,553,325,62,380,130,130
225,375,318,575,125,337,229,444,562,121,354,89,574,278,129,129
189,158,337,442,268,157,330,197,190,426,420,199,356,565,146,146
191,416,193,561,171,363,249,470,60,401,362,103,582,41,128,128
640,8,550,156,646,19,637,53,3,443,211,533,97,147,147,147
602,641,632,663,597,664,538,305,337,221,32,8,149,130,149,149
477,621,284,281,449,599,344,597,13,622,367,509,46,49,166,166
5,19,107,128,90,198,3,28,651,231,573,592,13,338,165,165
242,478,427,666,207,528,105,382,512,168,247,30,110,39,164,164
137,128,98,186,88,123,232,244,608,540,580,386,608,572,163,163
349,365,660,453,185,272,421,213,293,152,22,190,420,21,162,162
287,554,69,96,285,463,213,418,154,634,634,588,24,540,161,161
378,412,166,227,408,474,384,382,131,68,501,471,48,16,160,160
343,600,46,653,372,606,377,619,615,170,620,33,27,23,159,159
508,258,381,305,410,205,489,331,458,327,244,238,86,483,158,158
153,353,39,151,166,160,61,341,606,564,615,339,462,459,157,157
409,409,156,124,308,384,458,514,601,589,463,530,87,238,156,156
310,443,92,659,414,442,190,307,58,210,623,82,665,33,155,155
225,557,35,352,212,507,227,580,103,6,633,259,650,381,154,154
323,365,184,601,294,288,428,387,154,357,562,62,322,393,153,153
31,42,167,152,105,25,21,82,579,10,549,611,633,596,152,152
139,296,103,149,405,520,141,301,657,470,555,287,99,28,151,151
52,372,67,327,76,190,126,297,227,236,646,299,667,552,150,150
592,665,558,647,632,662,478,620,23,204,98,60,150,28,148,148
47,362,98,597,77,310,167,391,260,117,606,27,664,421,126,126
568,29,408,224,501,86,610,52,442,33,269,512,665,23,106,106
106,76,161,275,322,307,206,76,186,454,496,403,82,160,125,125
508,457,651,651,510,446,500,415,265,242,34,21,125,14,103,103
476,85,651,331,428,114,509,127,245,516,26,485,245,611,102,102
273,582,480,655,344,594,315,586,515,258,206,14,125,66,101,101
73,227,199,440,51,126,29,103,18,93,330,160,524,534,100,100
644,105,663,143,651,163,653,211,304,145,21,459,175,572,99,99
493,156,596,79,135,35,610,279,190,558,143,603,11,547,98,98
5,67,33,339,47,71,4,66,619,73,598,299,628,641,97,97
453,379,525,584,338,327,466,429,479,91,85,56,209,262,96,96
133,353,417,96,207,357,150,340,41,162,294,652,121,511,95,95
154,460,337,552,103,408,225,426,36,318,342,116,426,513,94,94
110,291,467,483,159,220,58,224,165,222,203,28,283,410,93,93
362,210,596,342,104,77,414,303,60,462,36,246,563,618,92,92
32,130,269,195,98,41,221,291,618,60,463,414,310,565,91,91
523,284,372,582,465,221,45,9,153,287,253,52,284,116,90,90
443,194,419,128,231,68,432,390,479,652,262,630,518,589,89,89
456,269,127,110,348,135,463,104,222,10,511,619,544,654,88,88
12,172,61,140,26,5,5,45,590,3,582,562,656,668,87,87
411,235,110,277,354,150,384,73,221,429,445,225,605,547,104,104
28,187,46,272,44,71,14,110,592,280,610,175,417,631,86,86
56,250,134,403,57,118,98,200,253,155,571,225,660,473,105,105
17,157,85,191,1,35,29,159,534,432,408,214,250,539,107,107
497,479,579,432,542,494,394,366,393,497,36,292,204,117,124,124
607,470,505,339,498,453,528,141,156,48,84,70,594,397,123,123
258,6,379,25,6,4,329,35,423,618,159,528,666,667,122,122
311,16,382,27,6,1,355,48,239,531,149,527,665,668,121,121
552,41,511,39,325,58,514,12,379,11,131,562,529,353,120,120
510,29,137,78,305,12,529,32,440,561,499,336,666,644,119,119
233,10,219,63,54,2,67,4,197,612,314,364,629,663,118,118
355,4,111,67,77,3,403,6,546,65,440,314,661,668,117,117
261,29,96,55,308,17,94,12,42,549,401,423,458,663,116,116
475,115,127,136,386,159,479,75,80,471,510,267,503,228,115,115
300,17,366,105,161,9,75,17,481,207,258,320,581,662,114,114
47,104,220,74,7,6,18,53,59,246,315,277,646,669,113,113
232,34,109,75,71,10,208,11,10,372,450,269,657,663,112,112
483,358,568,124,537,305,316,253,149,514,35,313,104,556,111,111
78,455,193,159,22,173,28,374,400,540,318,525,661,342,110,110
54,48,254,604,31,8,193,32,105,89,428,83,563,516,109,109
216,82,143,593,166,91,212,56,610,189,564,124,367,411,108,108
10,8,37,449,13,1,12,5,590,245,379,105,587,632,335,335
144,555,279,270,154,382,119,578,102,610,345,480,438,1,336,336
41,199,102,188,78,68,42,46,601,296,473,434,664,610,337,337
2,200,349,166,10,43,14,151,401,430,202,448,640,662,421,421
25,490,95,173,32,206,19,410,30,581,405,454,536,483,565,565
291,612,63,359,353,612,49,564,153,333,628,263,107,4,564,564
9,572,93,334,43,585,264,581,660,163,578,283,328,115,563,563
136,610,189,387,138,610,271,592,561,245,426,221,22,91,562,562
2,345,355,411,5,350,33,352,373,396,205,202,330,16,561,561
27,89,90,414,32,66,123,72,98,328,383,15,632,434,560,560
27,338,55,661,29,224,77,218,304,180,356,6,661,93,559,559
233,250,495,669,51,57,196,144,418,192,103,9,81,121,558,558
515,160,614,667,297,65,541,53,336,188,13,3,80,550,557,557
394,352,381,585,200,310,309,226,179,230,197,127,82,133,556,556
259,444,79,542,333,416,49,204,188,129,602,124,591,9,555,555
199,462,138,576,214,491,241,314,595,264,559,122,322,121,554,554
96,385,46,421,58,286,90,212,113,259,357,98,87,359,553,553
61,186,595,558,23,43,251,150,345,265,28,128,137,613,552,552
19,305,94,284,17,136,13,386,118,227,366,163,552,241,551,551
545,150,124,187,559,245,543,78,573,72,508,343,573,259,550,550
17,5,500,227,7,6,18,6,182,92,46,51,657,666,549,549
2,2,469,112,15,2,4,1,41,107,31,158,667,670,566,566
3,3,480,121,11,3,10,4,214,376,42,157,662,668,548,548
497,93,535,295,302,75,570,20,373,542,151,409,484,580,567,567
630,31,633,69,588,38,642,34,132,152,103,645,270,548,569,569
619,35,638,71,560,61,622,81,41,229,49,635,85,664,586,586
664,192,656,20,660,256,658,123,212,661,11,644,33,652,585,585
661,125,653,19,658,136,659,86,103,506,16,637,29,655,584,584
529,510,128,523,501,488,503,203,187,192,514,60,632,481,583,583
422,479,385,519,273,543,468,483,547,291,255,87,567,128,582,582
242,522,244,512,353,569,318,368,661,9,456,76,620,38,581,581
498,262,601,529,61,191,548,105,471,229,112,13,517,24,580,580
107,420,468,543,26,438,162,330,454,296,185,58,523,355,579,579
423,65,493,217,125,81,505,40,300,390,86,443,642,258,578,578
387,230,160,375,231,228,419,294,90,185,527,493,595,571,577,577
143,543,55,412,171,486,94,463,134,586,623,449,525,470,576,576
264,311,482,374,142,178,177,229,138,94,77,264,92,479,575,575
2,6,267,370,1,2,2,1,63,29,139,134,670,669,574,574
135,528,115,115,108,448,19,545,601,61,403,492,198,19,573,573
355,568,101,194,228,453,7,475,466,140,384,217,572,20,572,572
45,565,131,438,24,435,98,519,151,236,365,14,581,376,571,571
149,574,480,543,143,523,336,551,50,230,173,68,72,99,570,570
250,558,216,336,219,529,137,531,79,554,450,468,513,333,568,568
172,523,62,169,186,487,195,453,610,608,503,507,385,171,546,546
81,526,127,278,95,464,131,531,603,594,518,448,669,493,526,526
128,582,19,421,162,611,96,655,12,11,663,149,636,45,545,545
368,230,236,321,219,141,141,59,378,339,322,163,554,653,523,523
220,138,137,395,136,93,91,13,88,91,555,174,580,528,522,522
660,275,633,371,656,242,601,142,288,17,12,161,10,516,521,521
519,114,662,350,207,41,473,2,240,349,3,151,510,514,520,520
53,584,18,587,122,631,17,528,10,418,658,27,519,63,519,519
108,561,637,567,83,542,1,45,42,189,22,5,518,84,518,518
34,19,211,380,16,19,12,4,478,307,286,134,628,604,517,517
16,15,29,440,35,34,29,4,329,295,593,134,668,628,516,516
103,8,402,408,32,7,126,2,386,397,187,161,636,625,515,515
27,1,441,394,11,6,11,2,374,290,153,128,528,649,514,514
501,222,429,617,477,152,209,69,152,158,225,1,433,476,513,513
559,75,634,550,516,53,442,22,6,122,7,1,434,505,512,512
132,188,225,55,162,432,51,105,583,76,367,470,266,245,511,511
371,171,600,112,435,343,489,206,237,559,85,544,213,330,510,510
89,281,20,98,209,347,58,182,401,445,664,179,665,311,509,509
207,62,358,76,77,99,342,74,129,53,236,494,105,405,508,508
373,173,604,141,434,338,491,204,137,628,84,542,214,333,507,507
111,129,215,75,130,224,101,85,607,618,283,471,563,407,524,524
470,655,206,274,499,649,365,659,77,112,473,410,532,68,506,506
430,635,25,183,398,633,266,635,160,61,609,412,557,37,525,525
530,641,348,197,493,635,273,627,276,570,226,378,441,72,527,527
443,634,81,186,347,631,151,636,642,486,581,378,536,124,544,544
323,422,311,438,328,409,126,306,160,426,353,178,498,391,543,543
101,418,25,360,127,366,2,184,84,142,592,178,670,452,542,542
70,596,2,438,117,619,83,615,250,129,658,276,659,181,541,541
234,646,35,481,149,638,100,632,151,68,593,294,641,22,540,540
42,491,371,520,13,418,112,404,73,532,215,216,627,100,539,539
325,595,326,482,288,597,226,660,443,47,174,307,494,25,538,538
327,629,47,478,225,627,176,645,653,241,605,313,492,77,537,537
167,617,433,543,409,625,298,650,339,515,218,355,484,85,536,536
620,663,327,500,620,658,328,652,539,461,306,316,491,71,535,535
1,569,372,539,4,516,209,651,485,461,313,388,609,429,534,534
147,557,633,589,293,560,318,617,323,543,15,389,490,471,533,533
136,549,634,596,286,557,317,622,336,6,14,396,489,470,532,532
1,27,320,576,11,1,75,12,64,293,214,5,656,651,531,531
191,346,115,603,276,328,88,229,31,165,442,48,345,287,530,530
426,334,564,606,307,207,411,235,388,116,69,34,208,393,529,529
238,163,616,117,390,393,250,348,27,423,52,401,81,332,528,528
112,288,516,391,1,51,70,102,443,269,105,123,377,614,587,587
165,589,465,460,13,453,17,501,221,237,136,169,620,242,588,588
378,145,566,256,350,230,577,338,218,81,120,474,532,133,589,589
496,14,663,246,486,18,94,5,290,610,3,508,534,610,610,610
578,463,406,212,551,434,237,386,420,542,211,400,609,60,649,649
618,465,514,349,608,470,634,587,191,20,296,480,536,420,648,648
447,514,574,245,387,486,212,537,338,607,89,515,537,90,647,647
14,179,21,497,37,148,26,133,92,317,664,265,661,652,646,646
2,152,214,387,6,62,7,77,150,469,262,249,637,580,645,645
258,309,464,423,422,401,267,264,417,510,186,320,88,349,644,644
130,280,208,77,134,61,101,356,209,636,568,618,611,589,643,643
318,324,391,65,220,87,122,167,354,570,232,604,559,517,642,642
304,472,17,480,431,331,79,451,343,332,668,203,668,207,641,641
197,361,106,461,167,165,118,308,137,414,564,159,619,591,640,640
15,149,332,415,22,23,94,94,479,393,241,135,536,543,639,639
359,119,254,462,190,61,538,313,482,174,508,148,602,512,638,638
197,566,307,174,69,368,222,649,557,545,321,439,541,165,637,637
368,34,346,33,291,61,460,213,110,639,311,652,348,531,636,636
