0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
  The DPU-CCM shall collect DPU_HK and forward it to the DPU-SCUI.,"Built-In Test CSCThe Built-In Test (BIT) CSC is a Level 2 reuse component from the SSFF and INSTRUMENT Y projects.  The detailed design of the BIT CSC follows. The Built-In Tests CSC, identified DPU-BIT, performs the Stage 2 Built-In Tests (BIT).  The Stage 2 BIT includes a test of the SCM EDAC circuit, a checksum test on SCM PROM, a MIL-STD-1553B internal BIT, and a memory test of the DCI Data Buffers. The results of the BIT are recorded in the SYS_CNFG_AREA in EEPROM and are also maintained in DRAM.  If an error occurs in one of the functions performing the BIT, the test result will be reported as a failure in the test itself.",0.405465108,0.348237453,0.005889152,0.036860464,0.405465108,0.12225233,9.716477976,2.628091274,32.64089172,11.48016812,1,6.768724997,0.002850909,0.01317404,0.03136,0.053775175,0.128754875,2.931193752,0.405465108,0.348237453,0.00368072,0.059518364,1.098612289,0.233427868,1.200425405,0,74.81253043,18.43201137,1,7.862846422,0.035150296,0.309075976,2.425370455,0.06771355,0.224372236,4.705015521,0
  The DPU-BOOT CSC shall initialize the BIT_DATA in the SYSTEM_BLOCK to the incomplete/failure state prior to executing Stage 1 BIT.,"Built-In Test CSCThe Built-In Test (BIT) CSC is a Level 2 reuse component from the SSFF and INSTRUMENT Y projects.  The detailed design of the BIT CSC follows. The Built-In Tests CSC, identified DPU-BIT, performs the Stage 2 Built-In Tests (BIT).  The Stage 2 BIT includes a test of the SCM EDAC circuit, a checksum test on SCM PROM, a MIL-STD-1553B internal BIT, and a memory test of the DCI Data Buffers. The results of the BIT are recorded in the SYS_CNFG_AREA in EEPROM and are also maintained in DRAM.  If an error occurs in one of the functions performing the BIT, the test result will be reported as a failure in the test itself.",0.405465108,0.348237453,0.004530117,0.023850889,0.405465108,0.098339733,6.855545012,0.846970217,32.64089172,11.43757906,0.993333333,6.940782538,0.003814653,0.01608024,0.064849094,0.051528313,0.149215499,4.317488114,0.405465108,0.348237453,0.00368072,0.059518364,1.098612289,0.233427868,1.200425405,0,74.81253043,18.43201137,1,7.862846422,0.035150296,0.309075976,2.425370455,0.06771355,0.224372236,4.705015521,0
 The DPU-DPA shall perform bounds checking before accessing memory.,"Built-In TestThere are two stages of Built-In Tests (BIT) for the DPU.  The Stage 1 BIT is included in the Bootstrap program and consists of Central Processing Unit (CPU) BIT, and Dynamic Random Access Memory (DRAM) BIT.  The Stage 2 BIT is executed after the operating system is booted and is not part of the Bootstrap program.",0.405465108,0.348237453,0.005608716,0,0,0,1.995802535,0.269768129,14.22082103,5.219162577,0.82,8.94097374,0.005449981,0.029526101,0.049049829,0.061648195,0.390243534,1.678430784,0.405465108,0.348237453,0.004362335,0.045465298,1.098612289,0.187989034,-1.920700171,0,45.52440007,21.86826431,1,7.741435041,0.060685472,0.816973141,2.548789825,0.100670816,0.36845094,4.705015521,0
"  The DPU-TIS shall provide the capability for an application program to jam the value of the SC_TIME into the hardware, if automatic time synchronization is disabled.","Built-In Test CSCThe Built-In Test (BIT) CSC is a Level 2 reuse component from the SSFF and INSTRUMENT Y projects.  The detailed design of the BIT CSC follows. The Built-In Tests CSC, identified DPU-BIT, performs the Stage 2 Built-In Tests (BIT).  The Stage 2 BIT includes a test of the SCM EDAC circuit, a checksum test on SCM PROM, a MIL-STD-1553B internal BIT, and a memory test of the DCI Data Buffers. The results of the BIT are recorded in the SYS_CNFG_AREA in EEPROM and are also maintained in DRAM.  If an error occurs in one of the functions performing the BIT, the test result will be reported as a failure in the test itself.",0.405465108,0.348237453,0.004530117,0.113160421,1.098612289,0.322192659,7.611701773,5.546578403,32.64089172,9.678767001,1,4.298864569,0.004407521,0.02228669,0.101372988,0.051014916,0.206813036,3.912023005,0.405465108,0.348237453,0.00368072,0.059518364,1.098612289,0.233427868,1.200425405,0,74.81253043,18.43201137,1,7.862846422,0.035150296,0.309075976,2.425370455,0.06771355,0.224372236,4.705015521,0
  The DPU-SSI shall report errors to an application program by setting the ERRNO task variable and returning ERROR.,"initial boot sequencethe initial boot sequence, identified as Boot Sequence 1.  This processing takes place when the Bootstrap executes from Programmable Read-Only Memory (PROM).  Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated.  Then, CPU BIT and a portion of DRAM BIT is performed.  Next, DRAM is cleared.  Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of DRAM is tested if skipBit is not set.  Load parameters are put into registers r13, r14, r15 and r16.  DRAM is cleared up to memSize.  Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.",0.405465108,0.348237453,0.005608716,0.083559855,1.098612289,0.270693057,8.064333315,3.735856457,32.64089172,10.02405945,1,5.38563283,0.002546813,0.009301968,0.045842641,0.051223153,0.324441057,3.912023005,0.405465108,0.348237453,0.003464207,0.043764358,1.098612289,0.189246932,1.713826041,0,74.81253043,15.65756559,1,11.22002499,0.026601737,0.300261847,2.074935517,0.072293035,0.28521825,5.398162702,0
"  The DPU-RTOS shall exclude failed DRAM from the system memory pool based on the contents of the BIT_DRAM results in the SYSTEM_BLOCK.  The system memory table does not include the Interrupt Vector Table (IVT), nor the text and data segment.","Bootstrap MonitorThe Bootstrap Monitor checks entered commands for syntax and number of arguments, and displays an error message to the RS-232 interface if an invalid command or argument is entered.  A complete listing of these messages is given in document 7384-BSPS-01.",0.405465108,0.348237453,0.004362335,0.025341569,0.405465108,0.099717935,5.591451783,1.581896175,32.64089172,9.255047123,1,5.864650375,0.003127222,0.018806314,0.100071101,0.047587391,0.358539197,5.010635294,0.405465108,0.348237453,0.003799453,0.102813944,1.098612289,0.311892994,5.495970707,0,45.52440007,18.94072108,1,7.386787579,0.031904905,0.234640863,1.148576585,0.081993426,0.643849341,4.705015521,0
"  The Bootstrap Monitor of DPU-BOOT CSC shall be activated if the Clear-To-Send (CTS) signal is active on the RS-232 interface.   If no activity is detected on the RS-232 interface within 30 seconds, the Bootstrap shall load a configuration of DPU-RTOS according to BC_INDEX in the SYSTEM_BLOCK.","Bootstrap MonitorThe Bootstrap Monitor checks entered commands for syntax and number of arguments, and displays an error message to the RS-232 interface if an invalid command or argument is entered.  A complete listing of these messages is given in document 7384-BSPS-01.",0.405465108,0.348237453,0.003799453,0.064305767,1.098612289,0.210529026,7.229731652,1.880301343,53.04851082,12.29829076,1,6.222800662,0.003904848,0.030975145,0.140574545,0.045882047,0.239681442,4.317488114,0.405465108,0.348237453,0.003799453,0.102813944,1.098612289,0.311892994,5.495970707,0,45.52440007,18.94072108,1,7.386787579,0.031904905,0.234640863,1.148576585,0.081993426,0.643849341,4.705015521,0
The image mode shall shift successive frames according to the calculated spacecraft drift and co-add the frame into an accumulated image.,"Bootstrap MonitorThe Bootstrap Monitor checks entered commands for syntax and number of arguments, and displays an error message to the RS-232 interface if an invalid command or argument is entered.  A complete listing of these messages is given in document 7384-BSPS-01.",0.405465108,0.348237453,0.006199107,0.07520387,1.098612289,0.257338449,6.039108291,1.744518472,32.64089172,10.4458532,1,8.623947696,0.005435295,0.053974486,0.108705909,0.053399675,0.243909451,3.912023005,0.405465108,0.348237453,0.003799453,0.102813944,1.098612289,0.311892994,5.495970707,0,45.52440007,18.94072108,1,7.386787579,0.031904905,0.234640863,1.148576585,0.081993426,0.643849341,4.705015521,0
  The DPU-ADC shall read from the SCM registers in B-bit words only.,"Checksum LibraryA number of checksum algorithms are required by various system and application software modules.  In order to avoid duplication of code, the various checksum algorithms are encapsulated into a checksum library. ",0.405465108,0.348237453,0.005608716,0.033788759,0.405465108,0.117047695,7.695410775,1.777044805,32.64089172,12.29901458,0.993333333,5.632809637,0.004379388,0.023975071,0.052552657,0.051231317,0.375790688,4.317488114,0.405465108,0.348237453,0.004907626,0.031189624,0.405465108,0.110183719,6.447875662,0,74.81253043,20.70451475,1,11.64593929,0.021655169,0.161058499,0.563034385,0.067224639,0.215020029,2.220108871,0
"  The DPU-1553 CSC shall address hardware modules as defined in document 1400, Company X Specification for the Company X Communication/Memory Module.","initial boot sequencethe initial boot sequence, identified as Boot Sequence 1.  This processing takes place when the Bootstrap executes from Programmable Read-Only Memory (PROM).  Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated.  Then, CPU BIT and a portion of DRAM BIT is performed.  Next, DRAM is cleared.  Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of DRAM is tested if skipBit is not set.  Load parameters are put into registers r13, r14, r15 and r16.  DRAM is cleared up to memSize.  Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.",0.405465108,0.348237453,0.004362335,0.021340269,0.405465108,0.093020075,6.269882023,2.10786928,32.64089172,10.8461778,0.993333333,6.786051258,0.007221711,0.05067867,0.137212508,0.048757712,0.386383231,3.218875825,0.405465108,0.348237453,0.003464207,0.043764358,1.098612289,0.189246932,1.713826041,0,74.81253043,15.65756559,1,11.22002499,0.026601737,0.300261847,2.074935517,0.072293035,0.28521825,5.398162702,0
  The DPU-BOOT CSC shall display a message via RS-232 on detection of a BIT failure.,"Bootstrap MonitorThe Bootstrap Monitor checks entered commands for syntax and number of arguments, and displays an error message to the RS-232 interface if an invalid command or argument is entered.  A complete listing of these messages is given in document 7384-BSPS-01.",0.405465108,0.348237453,0.005121002,0.028961793,0.405465108,0.108365108,7.86684855,2.166904279,53.04851082,15.47096537,1,9.134207188,0.007536841,0.030975145,0.105515777,0.051301439,0.236835663,5.010635294,0.405465108,0.348237453,0.003799453,0.102813944,1.098612289,0.311892994,5.495970707,0,45.52440007,18.94072108,1,7.386787579,0.031904905,0.234640863,1.148576585,0.081993426,0.643849341,4.705015521,0
  The DPU-BOOT CSC shall toggle the BC_INDEX (selecting the opposite configuration) after reading it during the boot process.,"DRAM BITPart of the memory is tested in Boot Sequence 1, and part of the memory is tested during Boot Sequence 2.  During Boot Sequence 1, ? KB of DRAM is tested before the Bootstrap is copied to this area.  During Boot Sequence 2, the  remaining memory is tested in ? KB blocks. The DRAM BIT first writes the address of each word in a block to that word in the block.   Then the test flushes the cache and reads back the entire block.  If a single-bit error occurs on the read-back, the location is read again.  If another single-bit error occurs, the test assumes a hard error and marks the whole block bad.  If a multiple-bit error occurs, the whole block is marked bad.  If the value read back does not match the address, the whole block is marked bad.  This same process is repeated with the ones complement of the address. The Bootstrap stores the results of the DRAM BIT in EEPROM as a series of x consecutive y-bit words.  Each bit in a result word represents the result of testing a ? KB block of DRAM.  These bits are mapped to DRAM by proceeding from least-significant bit (LSb) to most-significant bit (MSb) as the addresses of the memory blocks increase.  A set bit indicates that a block of DRAM has failed.  A clear bit indicates that a block of DRAM has passed the test.",0.405465108,0.348237453,0.005353774,0.025341569,0.405465108,0.101366277,4.861767146,0.308805829,32.64089172,9.528727973,0.993333333,8.31320823,0.00287264,0.012870276,0.045962236,0.05204354,0.314301499,5.010635294,0.405465108,0.348237453,0.003926101,0.049653491,1.098612289,0.212182614,-0.454779695,0,74.81253043,16.52229634,1,8.668414358,0.033387989,0.397826747,3.772842806,0.074235659,0.2612069,4.705015521,0
" The DPU-SCUI, in the event of a buffer full condition, shall discard new data, return an error to the caller, and report an error condition to the DPU-CCM.","InitializationThe DPU-BIT should be initialized every time the DPU boots.  The startup task, usrRoot() should call bitPart1() before initializing the device drivers and bitPart2() after initializing EDAC and the device drivers.",0.405465108,0.348237453,0.005608716,0.083023587,1.098612289,0.250201355,10.64548414,5.833168466,53.04851082,13.8858961,1,7.606219802,0.001451654,0.008159725,0.033388034,0.046759498,0.154204335,1.832581464,0.405465108,0.348237453,0.004206537,0.016218604,0.405465108,0.081093022,0.8330067,0,45.52440007,19.69609836,1,8.909673129,0.038756023,0.234640863,0.968900587,0.066243059,0.376261655,5.398162702,0
  The DPU-BIT shall report errors that occur during tests as failures in the test results.,"Hardware InterfacesThe DPU-BOOTSTRAP must interface directly with the EEPROM on the Company X Communication Module.  The DPU-BOOTSTRAP accesses EEPROM as ?-bit words only.  The specific timing requirements of the EEPROM are satisfied in one of three ways:* the timing requirements are met by inserting specific wait loops (typical),* the timing requirements are met by use of the EEPROM Driver (DOWNLOAD command), andthe timing requirements are met implicitly by the amount of time which will be required to execute the intervening instructions regardless of the CPU speed setting (DRAM test logic).",0.405465108,0.348237453,0.006543502,0.027031007,0.405465108,0.104690641,7.460725835,3.102976979,32.64089172,11.08455784,0.993333333,5.633150238,0.003442717,0.018592303,0.051640759,0.047983997,0.418037414,2.371577964,0.405465108,0.348237453,0.004061484,0.00687229,0.405465108,0.052787061,-0.730378435,0,45.52440007,18.88457866,1,9.061806533,0.046771476,0.665137892,2.759517074,0.090952731,0.246326163,3.31872116,0
"  When tracking is enabled, the DPU-DPA will produce a PROD_TRACKING_REC at the commanded rate.","Hardware InterfacesThe DPU-BOOTSTRAP must interface directly with the EEPROM on the Company X Communication Module.  The DPU-BOOTSTRAP accesses EEPROM as ?-bit words only.  The specific timing requirements of the EEPROM are satisfied in one of three ways:* the timing requirements are met by inserting specific wait loops (typical),* the timing requirements are met by use of the EEPROM Driver (DOWNLOAD command), andthe timing requirements are met implicitly by the amount of time which will be required to execute the intervening instructions regardless of the CPU speed setting (DRAM test logic).",0.405465108,0.348237453,0.005353774,0.146887885,1.098612289,0.323427505,11.10426885,3.127443514,53.04851082,16.52316591,1,7.242443539,0.003505836,0.01640009,0.045575874,0.046657871,0.142515277,2.040220829,0.405465108,0.348237453,0.004061484,0.00687229,0.405465108,0.052787061,-0.730378435,0,45.52440007,18.88457866,1,9.061806533,0.046771476,0.665137892,2.759517074,0.090952731,0.246326163,3.31872116,0
 The DPU-DCI shall provide an application program with the ability to toggle the hardware interface between Normal mode and Test mode.,"Hardware InterfacesThe DPU-BOOTSTRAP must interface directly with the EEPROM on the Company X Communication Module.  The DPU-BOOTSTRAP accesses EEPROM as ?-bit words only.  The specific timing requirements of the EEPROM are satisfied in one of three ways:* the timing requirements are met by inserting specific wait loops (typical),* the timing requirements are met by use of the EEPROM Driver (DOWNLOAD command), andthe timing requirements are met implicitly by the amount of time which will be required to execute the intervening instructions regardless of the CPU speed setting (DRAM test logic).",0.405465108,0.348237453,0.005353774,0.07520387,1.098612289,0.257338449,7.049134979,3.566777021,32.64089172,9.921880211,1,6.090554639,0.00342198,0.015194868,0.068439608,0.049073675,0.270352059,3.624340933,0.405465108,0.348237453,0.004061484,0.00687229,0.405465108,0.052787061,-0.730378435,0,45.52440007,18.88457866,1,9.061806533,0.046771476,0.665137892,2.759517074,0.090952731,0.246326163,3.31872116,0
"  The DPU-CCM shall produce DPU_HK at a commandable rate, with a default of 10 seconds.","Memory Upload and Download HandlingData can be upload to several types of locations, including* DRAM* EEPROM* hardware registers, and* EEPROM filesystem.ial D_MEM_DAT_UPLD command specify the target location.  If the destination is the EEPROM filesystem, a block number is provided in lieu of a memory address , which is used by the DPU FSW to formulate a filename of the form eefs1:DPU_blk.##, where ## is the block number.  In this case, once the entirety of the uploaded data is received by the DPU FSW, the uploaded data is then written to that file in the EEPROM filesystem.  If a file already exists with that name, it is overwritten.  The EEPROM filesystem can be reinitialized using the command D_MEM_DISK_INIT.",0.405465108,0.348237453,0.004907626,0.028961793,0.405465108,0.108365108,6.65529339,1.223637341,53.04851082,15.81481634,1,7.071979157,0.009233122,0.04672809,0.129263708,0.052411531,0.117695336,1.752538756,0.405465108,0.348237453,0.003926101,0.024799253,1.098612289,0.139943487,4.258459065,0,74.81253043,16.07436956,1,12.46331899,0.017486392,0.264424359,1.346452177,0.070758779,0.191822632,4.01186834,0
