0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
  The Bootstrap Monitor of the DPU-BOOT CSC shall provide the capability to load a configuration of the DPU-RTOS from EEPROM to DRAM and start its execution on command.," Startup Sequence On flight, a power cycle can only be effected by the SCU.  A watchdog reset could be induced by the DPU FSW due to a detected, unrecoverable error, or it could occur as a by-product of the FSW entering a state in which it fails to strobe the watchdog timer.  On boot, the bootstrap tests and clears DRAM, and then proceeds to load the DPU FSW from EEPROM and executes it.  The DPU FSW then loads configuration information from EEPROM (which establishes various operational defaults) and spawns the various DPU FSW tasks. ",0.405465108,0.348237453,0.005353774,0.033788759,0.405465108,0.114474904,9.545436366,3.219121879,55.7315033,14.40680127,1,5.137127835,0.005284684,0.032555423,0.12683242,0.041444678,0.321649224,3.526360525,0.405465108,0.348237453,0.004206537,0.030310198,1.098612289,0.154391326,2.688470805,0,56.7518566,14.69654193,1,8.958439896,0.026859165,0.245290098,1.692127418,0.068526609,0.175878197,5.117993812,1
  The Bootstrap Monitor of the DPU-BOOT CSC shall provide the capability to load a configuration of the DPU-RTOS from EEPROM to DRAM and start its execution on command.,"initial boot sequencethe initial boot sequence, identified as Boot Sequence 1.  This processing takes place when the Bootstrap executes from Programmable Read-Only Memory (PROM).  Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated.  Then, CPU BIT and a portion of DRAM BIT is performed.  Next, DRAM is cleared.  Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of DRAM is tested if skipBit is not set.  Load parameters are put into registers r13, r14, r15 and r16.  DRAM is cleared up to memSize.  Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.",0.405465108,0.348237453,0.005353774,0.033788759,0.405465108,0.114474904,9.545436366,3.219121879,55.7315033,14.40680127,1,5.137127835,0.005284684,0.032555423,0.12683242,0.041444678,0.321649224,3.526360525,0.405465108,0.348237453,0.003464207,0.043764358,1.098612289,0.189246932,2.706600005,0,56.7518566,10.65468812,1,11.74088995,0.015943655,0.126291123,1.243605096,0.067393727,0.19036038,3.731699451,1
  The Bootstrap Monitor of the DPU-BOOT CSC shall provide the capability to load a configuration of the DPU-RTOS from EEPROM to DRAM and start its execution on command.,"Hardware InterfacesThe DPU-BOOTSTRAP must interface directly with the EEPROM on the Company X Communication Module.  The DPU-BOOTSTRAP accesses EEPROM as ?-bit words only.  The specific timing requirements of the EEPROM are satisfied in one of three ways:* the timing requirements are met by inserting specific wait loops (typical),* the timing requirements are met by use of the EEPROM Driver (DOWNLOAD command), andthe timing requirements are met implicitly by the amount of time which will be required to execute the intervening instructions regardless of the CPU speed setting (DRAM test logic).",0.405465108,0.348237453,0.005353774,0.033788759,0.405465108,0.114474904,9.545436366,3.219121879,55.7315033,14.40680127,1,5.137127835,0.005284684,0.032555423,0.12683242,0.041444678,0.321649224,3.526360525,0.405465108,0.348237453,0.004061484,0.00687229,0.405465108,0.052787061,-0.080738515,0,33.87834288,13.34291405,1,9.463055361,0.037770389,0.324992878,2.228452922,0.077342885,0.224436007,4.019381524,1
The DPU-BOOT CSC shall test and clear DRAM on power-on using the COLD_MEM_SIZE obtained from the SYSTEM_BLOCK.,"initial boot sequencethe initial boot sequence, identified as Boot Sequence 1.  This processing takes place when the Bootstrap executes from Programmable Read-Only Memory (PROM).  Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated.  Then, CPU BIT and a portion of DRAM BIT is performed.  Next, DRAM is cleared.  Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of DRAM is tested if skipBit is not set.  Load parameters are put into registers r13, r14, r15 and r16.  DRAM is cleared up to memSize.  Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.",0.405465108,0.348237453,0.004907626,0.025341569,0.405465108,0.101366277,7.932288541,2.918193363,36.06967223,11.58967171,0.982352941,7.237133575,0.004221348,0.023582646,0.06754157,0.043154877,0.357357646,2.833213344,0.405465108,0.348237453,0.003464207,0.043764358,1.098612289,0.189246932,2.706600005,0,56.7518566,10.65468812,1,11.74088995,0.015943655,0.126291123,1.243605096,0.067393727,0.19036038,3.731699451,1
  The DPU-BOOT CSC shall provide the capability to automatically load a configuration of DPU-RTOS from EEPROM to DRAM and start its execution.," Startup SequenceThe DPU FSW is booted using PROM-resident bootstrap software.  The bootstrap software performs a basic set of built-in tests, then copies the DPU FSW from EEPROM to DRAM and executes it.  In flight, there are two methods which can trigger the DPU FSW to boot:* power-on (cold boot), or* watchdog reset (warm boot, commanded reboot).",0.405465108,0.348237453,0.005353774,0.038615725,0.405465108,0.121960906,9.594095703,3.445610239,55.7315033,14.61365418,1,6.254559458,0.004194279,0.023582646,0.08807985,0.041182738,0.342104476,3.749504076,0.405465108,0.348237453,0.004362335,0.038970255,1.098612289,0.174483614,3.238061831,0,56.7518566,13.68257636,1,10.49526318,0.019061308,0.191682963,0.934004082,0.059197813,0.260422752,4.424846632,1
  The DPU-BOOT CSC shall provide the capability to automatically load a configuration of DPU-RTOS from EEPROM to DRAM and start its execution.," Startup Sequence On flight, a power cycle can only be effected by the SCU.  A watchdog reset could be induced by the DPU FSW due to a detected, unrecoverable error, or it could occur as a by-product of the FSW entering a state in which it fails to strobe the watchdog timer.  On boot, the bootstrap tests and clears DRAM, and then proceeds to load the DPU FSW from EEPROM and executes it.  The DPU FSW then loads configuration information from EEPROM (which establishes various operational defaults) and spawns the various DPU FSW tasks. ",0.405465108,0.348237453,0.005353774,0.038615725,0.405465108,0.121960906,9.594095703,3.445610239,55.7315033,14.61365418,1,6.254559458,0.004194279,0.023582646,0.08807985,0.041182738,0.342104476,3.749504076,0.405465108,0.348237453,0.004206537,0.030310198,1.098612289,0.154391326,2.688470805,0,56.7518566,14.69654193,1,8.958439896,0.026859165,0.245290098,1.692127418,0.068526609,0.175878197,5.117993812,1
  The DPU-BOOT CSC shall provide the capability to automatically load a configuration of DPU-RTOS from EEPROM to DRAM and start its execution.,"initial boot sequencethe initial boot sequence, identified as Boot Sequence 1.  This processing takes place when the Bootstrap executes from Programmable Read-Only Memory (PROM).  Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated.  Then, CPU BIT and a portion of DRAM BIT is performed.  Next, DRAM is cleared.  Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of DRAM is tested if skipBit is not set.  Load parameters are put into registers r13, r14, r15 and r16.  DRAM is cleared up to memSize.  Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.",0.405465108,0.348237453,0.005353774,0.038615725,0.405465108,0.121960906,9.594095703,3.445610239,55.7315033,14.61365418,1,6.254559458,0.004194279,0.023582646,0.08807985,0.041182738,0.342104476,3.749504076,0.405465108,0.348237453,0.003464207,0.043764358,1.098612289,0.189246932,2.706600005,0,56.7518566,10.65468812,1,11.74088995,0.015943655,0.126291123,1.243605096,0.067393727,0.19036038,3.731699451,1
  The DPU-BOOT CSC shall provide the capability to automatically load a configuration of DPU-RTOS from EEPROM to DRAM and start its execution.,External Program InterfacesReads the BIT results from the location pointed to by pBitResults (which is assumed to be in EEPROM) into the BIT results data structure in DRAM.,0.405465108,0.348237453,0.005353774,0.038615725,0.405465108,0.121960906,9.594095703,3.445610239,55.7315033,14.61365418,1,6.254559458,0.004194279,0.023582646,0.08807985,0.041182738,0.342104476,3.749504076,0.405465108,0.348237453,0.005121002,0.068367154,1.098612289,0.245775878,4.664662727,0,33.87834288,13.60395169,0.982035928,8.157415457,0.022150265,0.216013715,0.487305822,0.054730233,0.144822384,2.34540509,1
"  The DPU-BOOT CSC shall include a CPU BIT consisting of a branch test, a fixed point test, a floating point test, an interrupt test, a timer test, and a register test.","CPU BITThe CPU BIT consists of a series of tests designed to test each of the functional units of the processor.  These include test for the Branch-Unit, the Fixed-Point Unit, the Floating-Point Unit, the Interrupt-Unit, and the Timer Unit.   Each of these tests consists of executing a few selected instructions from the this functional unit. The General Purpose Registers (GPR), the Segment Registers (SR), the Counter Register (CTR), and the Condition Register are tested for stuck-bits as part of the Branch-Unit test.  This is done by writing a 1s pattern (verified by reading it back) and then writing a 0s pattern (verified by reading it back).",0.405465108,0.348237453,0.005608716,0.071622733,1.098612289,0.251358785,5.344049399,1.6788877,55.7315033,18.53012885,1,7.092190154,0.017613255,0.275229429,0.369878358,0.042272532,0.148085992,3.526360525,0.405465108,0.348237453,0.004061484,0.04423757,1.098612289,0.197356726,1.587714529,0,56.7518566,12.41399843,1,11.26860168,0.021244525,0.243515568,1.444627731,0.07142871,0.240323664,4.019381524,1
  The DPU-BOOT CSC shall create a record of the CPU BIT in the SYSTEM_BLOCK.,"CPU BITThe CPU BIT consists of a series of tests designed to test each of the functional units of the processor.  These include test for the Branch-Unit, the Fixed-Point Unit, the Floating-Point Unit, the Interrupt-Unit, and the Timer Unit.   Each of these tests consists of executing a few selected instructions from the this functional unit. The General Purpose Registers (GPR), the Segment Registers (SR), the Counter Register (CTR), and the Condition Register are tested for stuck-bits as part of the Branch-Unit test.  This is done by writing a 1s pattern (verified by reading it back) and then writing a 0s pattern (verified by reading it back).",0.405465108,0.348237453,0.005608716,0.062379247,0.405465108,0.152265856,13.05968754,3.85346669,55.7315033,18.74764423,1,6.746706552,0.005286297,0.023582646,0.068721858,0.040327867,0.236689596,3.526360525,0.405465108,0.348237453,0.004061484,0.04423757,1.098612289,0.197356726,1.587714529,0,56.7518566,12.41399843,1,11.26860168,0.021244525,0.243515568,1.444627731,0.07142871,0.240323664,4.019381524,1
  The DPU-BOOT CSC shall create a record of the CPU BIT in the SYSTEM_BLOCK.,"Exclude Failed DRAMThe Bootstrap performs a memory test before loading the operating system.  The results of this test are stored in the EEPROM.  The DPU-RTOS uses the results of the memory test to exclude memory segments with bit errors from the system memory pool. The Bootstrap constructs a bit map which effectively implements a list of failed memory blocks during the bootstrap built-in test.  A set of functions have been created to utilize this  bit map to exclude failed memory blocks from the VxWorks system memory pool.  The system memory pool is used by VxWorks to allocate memory dynamically.  In addition, a linked list of good memory segments is created for use by the EDAC Memory Scrubber.  These functions are called from the usrInit() and usrRoot() functions in usrConfig.c.  The dramInit() function must be called prior to kernelInit() in usrInit().  The dramBuildMemPool() function is called just prior to initialization of filesystems and drivers in usrRoot().",0.405465108,0.348237453,0.005608716,0.062379247,0.405465108,0.152265856,13.05968754,3.85346669,55.7315033,18.74764423,1,6.746706552,0.005286297,0.023582646,0.068721858,0.040327867,0.236689596,3.526360525,0.405465108,0.348237453,0.004061484,0.034978544,1.098612289,0.176151037,-0.036283693,0,56.7518566,14.45190479,1,7.48847669,0.039696433,0.667402216,3.413893203,0.064694225,0.34874671,5.117993812,1
  The DPU-BOOT CSC shall create a record of the CPU BIT in the SYSTEM_BLOCK.,"Built-In Test CSCThe Built-In Test (BIT) CSC is a Level 2 reuse component from the SSFF and INSTRUMENT Y projects.  The detailed design of the BIT CSC follows. The Built-In Tests CSC, identified DPU-BIT, performs the Stage 2 Built-In Tests (BIT).  The Stage 2 BIT includes a test of the SCM EDAC circuit, a checksum test on SCM PROM, a MIL-STD-1553B internal BIT, and a memory test of the DCI Data Buffers. The results of the BIT are recorded in the SYS_CNFG_AREA in EEPROM and are also maintained in DRAM.  If an error occurs in one of the functions performing the BIT, the test result will be reported as a failure in the test itself.",0.405465108,0.348237453,0.005608716,0.062379247,0.405465108,0.152265856,13.05968754,3.85346669,55.7315033,18.74764423,1,6.746706552,0.005286297,0.023582646,0.068721858,0.040327867,0.236689596,3.526360525,0.405465108,0.348237453,0.00368072,0.059518364,1.098612289,0.233427868,1.749689596,0,56.7518566,13.2467859,1,8.127645841,0.028368549,0.249720513,1.957429868,0.066930763,0.226111411,4.424846632,1
"  The DPU-BOOT CSC shall complete Stage 1 BIT, and load DPU-RTOS in less than A seconds following a hardware reset if CTS is not asserted."," Startup Sequence On flight, a power cycle can only be effected by the SCU.  A watchdog reset could be induced by the DPU FSW due to a detected, unrecoverable error, or it could occur as a by-product of the FSW entering a state in which it fails to strobe the watchdog timer.  On boot, the bootstrap tests and clears DRAM, and then proceeds to load the DPU FSW from EEPROM and executes it.  The DPU FSW then loads configuration information from EEPROM (which establishes various operational defaults) and spawns the various DPU FSW tasks. ",0.405465108,0.348237453,0.005353774,0.120326192,1.098612289,0.31495648,8.527129692,2.583943712,55.7315033,14.00209145,1,6.449861907,0.004909923,0.023582646,0.122748072,0.043067181,0.354934939,4.442651256,0.405465108,0.348237453,0.004206537,0.030310198,1.098612289,0.154391326,2.688470805,0,56.7518566,14.69654193,1,8.958439896,0.026859165,0.245290098,1.692127418,0.068526609,0.175878197,5.117993812,1
"  The DPU-BOOT CSC shall complete Stage 1 BIT, and load DPU-RTOS in less than A seconds following a hardware reset if CTS is not asserted.","initial boot sequencethe initial boot sequence, identified as Boot Sequence 1.  This processing takes place when the Bootstrap executes from Programmable Read-Only Memory (PROM).  Boot Sequence 1 is composed primarily of 4 steps as follows.First, in this sequence, EEPROM is updated.  Then, CPU BIT and a portion of DRAM BIT is performed.  Next, DRAM is cleared.  Lastly, Boot Sequence 2 is copied to DRAM and executed. During this sequence, the rest of DRAM is tested if skipBit is not set.  Load parameters are put into registers r13, r14, r15 and r16.  DRAM is cleared up to memSize.  Lastly, either the DPU-RTOS or the Bootstrap Monitor is loaded and executed according to the load parameters.",0.405465108,0.348237453,0.005353774,0.120326192,1.098612289,0.31495648,8.527129692,2.583943712,55.7315033,14.00209145,1,6.449861907,0.004909923,0.023582646,0.122748072,0.043067181,0.354934939,4.442651256,0.405465108,0.348237453,0.003464207,0.043764358,1.098612289,0.189246932,2.706600005,0,56.7518566,10.65468812,1,11.74088995,0.015943655,0.126291123,1.243605096,0.067393727,0.19036038,3.731699451,1
