high_text,low_text,label
The system shall display a box listing possible matches if CPRS finds more than one patient with the same last name and same last four digits of the social security numbers,The system shall provide the ability to send a query to coordinate patient identification,1
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The system shall have the ability to provide assistance with selecting an appropriate CPT Evaluation and Management billing code based on codified clinical information in the encounter,1
The system shall have pre-defined progress note templates,The system shall provide the ability to customize clinical templates,1
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall allow authorized users to update the directory,1
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall provide the ability to create and assign tasks by user or user role,1
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall provide the ability to identify all users who have accessed an individual's chart over a given time period,1
The system shall improve accessibility of online clinical information and results,The system shall provide protection to maintain the integrity of clinical data during concurrent access,1
The system shall improve accessibility of online clinical information and results,The system shall provide the ability for a user to whom a result is presented to acknowledge the result,1
The system shall improve accessibility of online clinical information and results,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),1
The system shall improve accessibility of online clinical information and results,The HIE shall support the ability of consumers to request and receive access and disclosure reports which identify HIE users who have viewed ,1
The system shall include Standard Laboratory and Medication orderable files,The system shall provide the ability to maintain medication ordering dates,1
The system shall include Standard Laboratory and Medication orderable files,The system shall provide the ability to send an order for a laboratory test,1
The system shall include Standard Laboratory and Medication orderable files,The system shall provide a means to document a description of a medication and medication purpose when the medication name is unknown,1
The system shall include Standard Laboratory and Medication orderable files,The system shall relate medication allergies to medications to facilitate allergy checking decision support for medication orders,1
The system shall include Standard Laboratory and Medication orderable files,The system shall update the appropriate medication list with the prescribed medications,1
The system shall include Standard Laboratory and Medication orderable files,The system shall have the ability to report on the ordering of nonformulary medications,1
The system shall include Standard Laboratory and Medication orderable files,The system shall provide the ability to configure orders within order sets with default order details,1
The system shall include Standard Laboratory and Medication orderable files,The system shall provide the ability to document complex medication orders that include dosing based on either physical status or laboratory values,1
The system shall include Standard Laboratory and Medication orderable files,The system shall provide the ability to include in an order set order types including but not limited to medications,1
The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph,The system shall provide the ability to create hardcopy and electronic report summary information (procedures,1
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to display non-numeric current and historical test results as textual data,1
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to display user created instructions and/or prompts when ordering diagnostic tests or procedures,1
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to filter or sort results by type of test and test date,1
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to order diagnostic tests,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall have the ability to provide electronic communication between prescribers and pharmacies or other intended recipients of the medication order,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to allow the user to configure prescriptions to incorporate fixed text according to the user's specifications and to customize the printed output of the prescription,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to create prescription or other medication orders with sufficient information for correct filling and dispensing by a pharmacy,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to display the associated problem or diagnosis (indication) on the printed prescription,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to identify pharmacies that can receive prescriptions electronically,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to print and electronically fax prescriptions,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to receive and display information received through electronic prescription eligibility checking,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to re-print and re-fax prescriptions,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to send an electronic prescription to pharmacy,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to send electronic prescription to pharmacy including structured and coded SIG instructions,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to submit prescriptions electronically,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall capture user and date stamp for all prescription related events,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide a means to create outpatient prescriptions for durable items and equipment that require prescriptions,1
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The HIE SHALL have the ability to Respond to a request for a prescription change from a pharmacy using NCPDP Script 8.1 (RXCHG,1
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,The system shall provide the ability to display inactive and/or resolved problems,1
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,The system shall provide for the ability to identify patients by status e.g. active,1
The system shall indicate that the record is sensitive and may only be viewed by authorized users,System should have the ability to prevent sensitive diagnoses from being viewed,1
The system shall integrate all components of the patient record to provide comprehensive and intelligent clinical information access and reporting,The system shall provide the ability to create hardcopy and electronic report summary information (procedures,1
The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list,When sending user identity information between HIEs,1
The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting,The system shall provide the ability to accept,1
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide the ability for a user to select an order for a medication and exit the process of creating the order at some point prior to completion such that another user can access the order for subsequent review and completion,1
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide end-users the ability to browse or search for medications by therapeutic class when ordering a medication,1
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide end-users with the ability to browse or search for a drug by therapeutic class when ordering a medication,1
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide the ability to present medications to be administered over a selectable date/time range,1
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide the ability to select order details including strength,1
The system shall provide a way to limit the users or sites that have access to remote retrievable data,The system shall enforce a limit of (configurable) consecutive invalid access attempts by a user,1
The system shall provide a way to limit the users or sites that have access to remote retrievable data,The HIE shall have remote access controls,1
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall provide the ability to receive patient registration data from an internal practice management system,1
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall provide the ability to receive,1
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability for a clinician to save frequently used,1
The system shall provide tools for creating business rules that apply to documents used by members of such groups,The system shall provide the ability to display CCD documents,1
The system shall require a user to review and sign changed if a user has just entered orders or documents that are unsigned,At each change in level of care (to ICU,1
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall provide the ability to cosign a note and record the date and time of signature,1
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall provide a means to create outpatient prescriptions for durable items and equipment that require prescriptions,1
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall provide a means to create outpatient prescriptions with detail adequate for correct filling and administration,1
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall send Current Medication List and Discharge Medications (patient home medications and medications prescribed upon discharge) to outpatient documentation sources (e.g.,1
The system shall require the entry of an access code and a verify code to gain access to the system,If role-based access control (RBAC) is supported,1
The system shall stored the names of users who view remote data in the remote site's database,The HIE shall have remote access controls,1
The system shall support audit capability,The system shall provide the ability to audit the date/time and user of each instance when a patient chart is printed by the system,1
The system shall support audit capability,The system shall provide the ability to log outgoing information exchange in an auditable form,1
The system shall support audit capability,When access to a chart is restricted and the break the glass has occurred,1
The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures,The system shall have the capacity to retain all recorded data in the production data base or archive for the minimum required per law,1
The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures,The system shall provide an administrative function allowing an administrator to set rules for data retention,1
The system shall timeout after a period of inactivity,The system shall be able to detect security-relevant events that it mediates and generate audit records for them. At a minimum the events shall include: start/stop,1
The system shall update diagnostic and procedure codes used for billing purposes so codes are applicable at the time the service was provided,The system shall provide the ability to link procedure data with patient diagnosis,1
The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list,The system shall be able to identify all patients on a specific medication,1
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall protect against further,1
The system will provide the ability to register patients of all types,The system shall provide the ability to send data to register a patient in a clinical trial,1
The system will provide the ability to register patients of all types,The system shall capture demographic information as part of the patient record. Demographic information,1
The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs,The system shall have the ability to provide access to patient-specific test and procedure instructions that can be customized by the physician or health organization these instructions are to be given to the filler of the order. These instructions may reside within the system or be provided through links to external sources,1
The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs,The system shall have the ability to provide access to patient-specific test and procedure instructions that can be customized by the physician or health organization these instructions are to be given to the patient. These instructions may reside within the system or be provided through links to external sources,1
The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs,The system shall have the ability to provide access to test and procedure instructions that can be customized by the physician or health organization. These instructions may reside within the system or be provided through links to external sources,1
The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs,The system shall provide the ability to create site-specific care plan,1
The system shall allow users who hold any of the ORES/ORELSE/PROVIDER keys to be viewed as a clinical user and has full access privileges to all problem list options,The system shall protect against further,0
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide a means to document a description of a medication and medication purpose when the medication name is unknown,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider,0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,If role-based access control (RBAC) is supported,0
The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph,The system shall provide the ability to log outgoing information exchange in an auditable form,0
The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list,The system shall provide the ability to present medications to be administered over a selectable date/time range,0
The system shall allow users to enter time in several different formats,The system shall provide the ability to filter or sort results by type of test and test date,0
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,When access to a chart is restricted and the break the glass has occurred,0
The system shall capture history of received immunizations,The system shall provide the ability to send data to register a patient in a clinical trial,0
The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list,The system shall provide the ability to present a list of tasks by user or user role,0
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall provide the ability to create site-specific care plan,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to display CCD documents,0
The system shall require the entry of an access code and a verify code to gain access to the system,The system shall provide the ability to select order details including strength,0
The system shall allow infinite hierarchies of subclasses to be created in the User Hierarchy Class structure,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider,0
The system shall allow medication orders to be placed and filled from local stocks of medications while providing full auditing of all medication orders within the medication profile,The system shall provide the ability to cosign a note and record the date and time of signature,0
The system shall improve accessibility of online clinical information and results,The system shall provide the ability to index and retrieve scanned documents based on the document type,0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The HIE shall have remote access controls,0
The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures,The system shall provide the ability to create prescription or other medication orders with sufficient information for correct filling and dispensing by a pharmacy,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to maintain medication ordering dates,0
The system shall allow a user to foward notification to someone else at the site,The system shall provide an administrative function allowing an administrator to set rules for data retention,0
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall have the ability to provide access to patient-specific test and procedure instructions that can be customized by the physician or health organization these instructions are to be given to the filler of the order. These instructions may reside within the system or be provided through links to external sources,0
The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list,The system shall provide the ability to print and electronically fax prescriptions,0
The system shall allow users to enter time in several different formats,The system shall provide the ability to accept,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to display for selection a secondary,0
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to configure orders within order sets with default order details,0
The system shall support the requirements for codified data specified by the DOQ-IT quality improvement measures,If role-based access control (RBAC) is supported,0
The system shall require a user to review and sign changed if a user has just entered orders or documents that are unsigned,The system shall provide the ability to send a query to coordinate patient identification,0
The system shall allow complete order sets to be predefined and personalized,The system shall provide the ability to send an electronic prescription to pharmacy,0
The system shall support audit capability,The system shall provide the ability for a user to select an order for a medication and exit the process of creating the order at some point prior to completion such that another user can access the order for subsequent review and completion,0
The system shall allow users who hold any of the ORES/ORELSE/PROVIDER keys to be viewed as a clinical user and has full access privileges to all problem list options,System should have the ability to prevent sensitive diagnoses from being viewed,0
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The HIE shall have remote access controls,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to send a query to coordinate patient identification,0
The system shall timeout after a period of inactivity,The system shall enforce a limit of (configurable) consecutive invalid access attempts by a user,0
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall provide the ability to cosign a note and record the date and time of signature,0
The system shall allow a user to foward notification to someone else at the site,The system shall provide the ability to access reports outside the EHR application,0
The system shall stored the names of users who view remote data in the remote site's database,The system shall provide the ability to send an electronic prescription to pharmacy,0
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider,0
The system shall indicate that the record is sensitive and may only be viewed by authorized users,The system shall provide the ability to create prescription or other medication orders with sufficient information for correct filling and dispensing by a pharmacy,0
The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs,The system shall capture demographic information as part of the patient record. Demographic information,0
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide the ability to re-print and re-fax prescriptions,0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability to export structured data which removes those identifiers listed in the HIPAA definition of a limited dataset. This export on hardcopy and electronic output shall leave the actual PHI data unmodified in the original record,0
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall provide the ability for a clinician to save frequently used,0
The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list,The system shall provide the ability to maintain medication ordering dates,0
The system shall include capabilities for ordering laboratory tests and reviewing results,When sending user identity information between HIEs,0
The system shall indicate that the record is sensitive and may only be viewed by authorized users,The system shall have the ability to provide electronic communication between prescribers and pharmacies or other intended recipients of the medication order,0
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,The system shall provide the ability to maintain medication ordering dates,0
The system will provide the ability to register patients of all types,The system shall provide the ability for a user to whom a result is presented to acknowledge the result,0
The system shall support audit capability,The system shall provide the ability to document complex medication orders that include dosing based on either physical status or laboratory values,0
The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list,The system shall relate medication allergies to medications to facilitate allergy checking decision support for medication orders,0
The system shall allow several orders to be placed with the ability for a user to sign for them all at once,The system shall have the ability to provide electronic communication between prescribers and pharmacies or other intended recipients of the medication order,0
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to access reports outside the EHR application,0
The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph,The system shall provide the ability to create and assign tasks by user or user role,0
The system shall include capabilities for ordering laboratory tests and reviewing results,The system shall provide the ability to create hardcopy and electronic report summary information (procedures,0
The system shall indicate that the record is sensitive and may only be viewed by authorized users,The system shall provide the ability for a user to select an order for a medication and exit the process of creating the order at some point prior to completion such that another user can access the order for subsequent review and completion,0
The system shall indicate that the record is sensitive and may only be viewed by authorized users,When access to a chart is restricted and the break the glass has occurred,0
The system shall have pre-defined progress note templates,The system shall provide the ability to present medications to be administered over a selectable date/time range,0
The system's design shall follow hospital work flow patterns and allow local site and individual customization to make it fit specific needs,The system shall provide the ability to index and retrieve scanned documents based on the document type,0
The system shall allow users to enter time in several different formats,The system shall provide the ability to accept,0
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall provide a means to create outpatient prescriptions for durable items and equipment that require prescriptions,0
The system shall require a user to review and sign changed if a user has just entered orders or documents that are unsigned,The system shall update the appropriate medication list with the prescribed medications,0
The system shall have pre-defined progress note templates,The system will provide secure remote access to patient data without the need to pre-load an application,0
The system shall improve accessibility of online clinical information and results,The system shall provide the ability to receive patient registration data from an internal practice management system,0
The system shall allow user classes to be defined hospital-wide or more narrowly for a specific service,The system shall provide the ability to display the associated problem or diagnosis (indication) on the printed prescription,0
The system shall allow other VistA applications to access the user class file to determine the role of an employee,The system shall send Current Medication List and Discharge Medications (patient home medications and medications prescribed upon discharge) to outpatient documentation sources (e.g.,0
The system shall allow physician offices to use social security numbers or medical record numbers to identify patients,The system shall have the ability to provide access to test and procedure instructions that can be customized by the physician or health organization. These instructions may reside within the system or be provided through links to external sources,0
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall provide a means to document a description of a medication and medication purpose when the medication name is unknown,0
The system shall allow a user to foward notification to someone else at the site,The system shall associate (store and link) key identifier information (e.g.,0
The system shall allow infinite hierarchies of subclasses to be created in the User Hierarchy Class structure,The system shall relate medication allergies to medications to facilitate allergy checking decision support for medication orders,0
The system shall include a graphing feature to allow users to view lab test results and vital signs in a graph,The system shall provide the ability to display user created instructions and/or prompts when ordering diagnostic tests or procedures,0
The system shall allow a user to foward notification to someone else at the site,The system shall provide the ability to present medications to be administered over a selectable date/time range,0
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall have the ability to provide access to patient-specific test and procedure instructions that can be customized by the physician or health organization these instructions are to be given to the filler of the order. These instructions may reside within the system or be provided through links to external sources,0
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall provide the ability to log outgoing information exchange in an auditable form,0
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,The system shall provide the ability to receive patient registration data from an internal practice management system,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to display CCD documents,0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability for a user to select an order for a medication and exit the process of creating the order at some point prior to completion such that another user can access the order for subsequent review and completion,0
The system shall allow medication orders to be placed and filled from local stocks of medications while providing full auditing of all medication orders within the medication profile,The system shall have the ability to provide assistance with selecting an appropriate CPT Evaluation and Management billing code based on codified clinical information in the encounter,0
The system shall allow a user to foward notification to someone else at the site,The system shall provide the ability to send data to register a patient in a clinical trial,0
The system shall implement a user class hierarchy to identify the roles that different users fulfill within the hospital,The system shall support removal of a user?s privileges without deleting the user from the system. The purpose of the criteria is to provide the ability to remove a user?s privileges,0
The system shall include capabilities for ordering laboratory tests and reviewing results,When access to a chart is restricted and the break the glass has occurred,0
The system shall allow users who hold any of the ORES/ORELSE/PROVIDER keys to be viewed as a clinical user and has full access privileges to all problem list options,The system shall provide the ability to identify all users who have accessed an individual's chart over a given time period,0
The system shall allow a user to foward notification to someone else at the site,The system shall provide the ability to identify all users who have accessed an individual's chart over a given time period,0
The system shall capture history of received immunizations,The system shall provide the ability to configure orders within order sets with default order details,0
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall be able to identify all patients on a specific medication,0
The system shall allow complete order sets to be predefined and personalized,The system shall provide the ability to print and electronically fax prescriptions,0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability to audit the date/time and user of each instance when a patient chart is printed by the system,0
The system shall allow users to enter time in several different formats,The HIE SHALL have the ability to Respond to a request for a prescription change from a pharmacy using NCPDP Script 8.1 (RXCHG,0
The system shall include Standard Laboratory and Medication orderable files,The system shall provide the ability to identify the identity of the cosigning author of a note and record the date and time of original author and identity of signature,0
The system shall require a user to review and sign changed if a user has just entered orders or documents that are unsigned,The system shall have the ability to provide access to patient-specific test and procedure instructions that can be customized by the physician or health organization these instructions are to be given to the patient. These instructions may reside within the system or be provided through links to external sources,0
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall allow authorized users to update the directory,0
The system shall update diagnostic and procedure codes used for billing purposes so codes are applicable at the time the service was provided,The system shall provide the ability to display the associated problem or diagnosis (indication) on the printed prescription,0
The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list,The system shall provide the ability to query for a patient by more than one form of identification,0
The system shall only auto-select(highlights in blue and places that entry in the field) a patient name if the user types enough characters to uniquely identify a name in the list,The system shall provide the ability to permit an ordering clinician to forward all (current and future) expiring order notifications to another clinician,0
The system shall improve accessibility of online clinical information and results,The system shall provide the ability to configure orders within order sets with default order details,0
The system will provide the ability to register patients of all types,The system shall relate medication allergies to medications to facilitate allergy checking decision support for medication orders,0
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall provide the ability to re-print and re-fax prescriptions,0
The system shall indicate that the record is sensitive and may only be viewed by authorized users,The system shall provide the ability to receive,0
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to identify the identity of the cosigning author of a note and record the date and time of original author and identity of signature,0
The system shall use patient lists allow a person to quickly locate patients without going through all the patients in the list,The system shall provide the ability to send a query to coordinate patient identification,0
The system shall allow creation of personalized templates to fit the specific needs of individual practices,The system shall relate medication allergies to medications to facilitate allergy checking decision support for medication orders,0
The system shall allow a user to foward notification to someone else at the site,The system shall provide the ability to select order details including strength,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to filter or sort results by type of test and test date,0
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall capture demographic information as part of the patient record. Demographic information,0
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,The system shall send Current Medication List and Discharge Medications (patient home medications and medications prescribed upon discharge) to outpatient documentation sources (e.g.,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability for a clinician to save frequently used,0
The system shall stored the names of users who view remote data in the remote site's database,When access to a chart is restricted and the break the glass has occurred,0
The system shall support audit capability,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),0
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall support removal of a user?s privileges without deleting the user from the system. The purpose of the criteria is to provide the ability to remove a user?s privileges,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to send data to register a patient in a clinical trial,0
The system will provide the ability to register patients of all types,The system shall provide the ability to permit an ordering clinician to forward all (current and future) expiring order notifications to another clinician,0
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall provide the ability to display CCD documents,0
The system shall timeout after a period of inactivity,The system shall provide for the ability to identify patients by status e.g. active,0
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability to include in an order set order types including but not limited to medications,0
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The system shall provide the ability for a clinician to save frequently used,0
The system shall allow other VistA applications to access the user class file to determine the role of an employee,The system shall provide the ability to filter or sort results by type of test and test date,0
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,For each order type,0
The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider,0
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The system shall provide the ability to identify pharmacies that can receive prescriptions electronically,0
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to maintain medication ordering dates,0
The system shall indicate that the record is sensitive and may only be viewed by authorized users,The system shall provide the ability to display user created instructions and/or prompts when ordering diagnostic tests or procedures,0
The system shall allow complete order sets to be predefined and personalized,The system shall provide the ability to print and electronically fax prescriptions,0
The system shall support audit capability,When sending user identity information between HIEs,0
The system shall allow other VistA applications to access the user class file to determine the role of an employee,The system shall provide the ability to customize clinical templates,0
The system shall have pre-defined progress note templates,The system shall send Current Medication List and Discharge Medications (patient home medications and medications prescribed upon discharge) to outpatient documentation sources (e.g.,0
