high_text,low_text,label
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI within the MODIS SDP S/W systemshall employ the Earth Science Data and Information System (ESDIS)-supplied SDPTK mandatory functions to access the DAAC production environment and services.",The L1A/Geolocation software shall use all applicable mandatory SDPTK 5.2 routines and any additional SDPTK routines that are useful.  ,1
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI within the MODIS SDP S/W systemshall employ the Earth Science Data and Information System (ESDIS)-supplied SDPTK mandatory functions to access the DAAC production environment and services.",The L1A/Geolocation software shall use all applicable mandatory SDPTK routines and any additional SDPTK routines that are useful.  ,1
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI shall be coded according to thestandards specified in the MODIS Software Development Standards and Guidelines, SDST-022 .",The L1A/Geolocation software shall use all applicable mandatory SDPTK 5.2 routines and any additional SDPTK routines that are useful.  ,1
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI shall be coded according to thestandards specified in the MODIS Software Development Standards and Guidelines, SDST-022 .",The L1A/Geolocation software shall use all applicable mandatory SDPTK routines and any additional SDPTK routines that are useful.  ,1
"A MODIS Computer Software Configuration Item (CSCI) is any independently tracked and configured unit of software within the MODIS SDP S/W, including processes, scripts, and utility libraries.  Each CSCI shall be coded according to thestandards specified in the MODIS Software Development Standards and Guidelines, SDST-022 .",The L1A/Geolocation software shall follow the coding standards established by the MODIS project in MODIS Software Development Standards and Guidelines  ,1
Each MODIS Standard Product shall contain ECS core metadata with the content and format specified in DID 311.,"Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",1
All searchable product-specific metadata in MODIS standard products shall be formatted as specified in DID 311.,"Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",1
Each MODIS standard product shall contain the MODIS product file name for all input product files as ECS archive metadata.,"Shall create ECS_standard_global_metadata and MODISL1A_specific_global_metadata for each completed Level1A_data product, using Level0_open_metadata and selected metadata contained in MODIS_scan.  ",1
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,Shall write L0_open_log_msgs to Log_messages when errors occur in the Open_Level0_file process.   ,1
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,Shall write Level0_header_log_msgs to Log_messages if the Spacecraft_indicator verification fails.  ,1
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,Shall write Read_packet_log_msgs to Log_messages when errors occur in the Read_MODIS_packet process.  ,1
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,Shall issue Program_stop if MODIS_packets cannot be read from Level0_data file.  ,1
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,Shall write Verify_CCSDS_log_msgs to Log_messages when errors occur in the Verify_CCSDS_header_info process.  ,1
Each software process shall trap and properly process all exceptions that may produce an abnormal terminationand report all such events using the SDPTK error message functions.,Shall write Verify_MODIS_log_msgs to Log_messages when errors occur in the Verify_MODIS_header_info process. ,1
"Each software process shall be able to process input data sets with the following nominal attributes: Time transitions, including Greenwich Meridian crossing, leap year, beginning of the year, beginning of the millennium, and/or startof data collection not on a granule boundary.  Terminator crossing , International Date Line crossing, and/or Earth pole within a granule.  Day, Night, or mixed  mode data.","process input data sets with the following nominal attributes: * Time transitions, including Greenwich Meridian crossing, leap year, beginning of the year, beginning of the millennium, and/or start of data collection not on a granule boundary. * Terminator crossing , International Date Line crossing, and/or Earth pole within a granule. Day, Night, or mixed  mode data.  ",1
Each Software process shall handle input data sets with the following error attributes: Corrupted data as indicated by Quality Assurance (QA) flags also located within the file.,Shall Abort_current_packet_processing if the calculated packet checksum is not the same as the packet_checksum in the MODIS_pkt.   ,1
Each Software process shall handle input data sets with the following error attributes: Wrong format input files.,Shall verify that the Spacecraft_indicator contained in the Level1A_Parameters is consistent with the Spacecraft_indicator found in the Level 0 file header.  ,1
Each Software process shall handle input data sets with the following error attributes: Wrong format input files.,Shall generate data_input_status_messages if errors are encountered in reading Level_2_Data. ,1
Each Software process shall handle input data sets with the following error attributes: Wrong format input files.,Shall generate data_input_status_messages if errors are encountered in reading Level_1B_Data.  ,1
Each software process shall perform quality checks on the input and output data and report on the degree to which the product conforms to instrument specification or science data accuracy specifications.,Shall incorporate level1a_scan_flags into scan_quality flags.  ,1
Each software process shall perform quality checks on the input and output data and report on the degree to which the product conforms to instrument specification or science data accuracy specifications.,Shall report errors as parameter_input_status_messages in log status message file through the use of SDP functions.  ,1
Each software process shall perform quality checks on the input and output data and report on the degree to which the product conforms to instrument specification or science data accuracy specifications.,Shall detect corrupt converted_instrument_scan_data.converted_mirror_encoder_data.  ,1
Each software process shall perform quality checks on the input and output data and report on the degree to which the product conforms to instrument specification or science data accuracy specifications.,Shall generate data_input_status_messages and set scan_quality_flags if corrupted data values are detected.  ,1
